name,room_type,price,minimum_nights,number_of_reviews
Cozy Loft Space In Funky Jersey City Record Store!,Entire home/apt,56,2,96
Safe  Clean  Minutes from NYC train,Private room,75,4,109
1st Floor Brownstone in Jersey City,Entire home/apt,65,29,377
CLEAN AND SAFE!  Downtown loft - steps to NYC!,Entire home/apt,115,6,102
Lux 1 Bedroom w/wifi at Newport Jersey City,Entire home/apt,125,21,4
Lux 2 Bedroom w/wifi at Newport Jersey City,Entire home/apt,169,15,1
Charming Home (3bd/2ba)(6-8ppl),Entire home/apt,100,3,186
Private Luxury Studio Apt Jersey City Newport Area,Private room,109,15,1
Modern 3 Bdr with great Reviews,Entire home/apt,275,30,17
Classic 1 Bedroom Apartment in Jersey City Newport,Entire home/apt,181,21,4
Lux 2 Bedroom w/wifi at Newport Jersey City,Entire home/apt,229,21,1
QuickTrip to NYC & Hoboken in J.C.,Entire home/apt,90,90,0
Studio at heart of Downtown JC.,Entire home/apt,55,29,4
REAL Close to NYC & Hoboken in J.C.,Entire home/apt,90,90,0
Historic Downtown Jersey City,Entire home/apt,99,2,167
Lux 2 Bedroom w/wifi at Newport Jersey City,Entire home/apt,169,15,4
Private Room in Historical Downtown Jersey City.,Private room,36,2,8
20 MINUTES FROM TIMES SQUARE!!,Entire home/apt,120,4,0
Sunny 2 flr Home  Mins from NYC,Entire home/apt,125,2,199
Clean Spacious 1 Bedroom Apartment in Jersey City,Entire home/apt,129,21,12
Private Jersey City 1 Bedroom Apartment near PATH,Entire home/apt,129,21,5
Lux Studio w/wifi at Newport Jersey City,Entire home/apt,109,15,2
Luxury 1 Bedroom Apt at Newport Jersey City,Private room,125,15,4
15minsNYC | (Safe for Women) JC near Grove St Path,Private room,37,5,85
385  NY  Big modern room 5 min walk to Path/WIFI,Private room,42,1,70
Big room in Luxury House min to PATH NYc WIFI TV,Private room,50,1,49
Huge Modern room Downtown Jersey City/WIFI,Private room,35,1,103
Modern Clean room 5 min to PATH min to NYc WIFI TV,Private room,42,1,79
385  SF  Private room 5 min walk to Path/WIFI,Private room,25,1,103
Small Bedroom for a Solo Traveler,Private room,65,5,24
Super nice clean and close to NYC,Entire home/apt,150,1,24
10min Subway to Downtown Manhattan,Entire home/apt,82,150,38
Cozy  charming near NYC,Entire home/apt,75,3,136
Scandinavian 1 Bdrm  Excellent location,Entire home/apt,86,30,10
Spacious Studio Apt.  Jersey City Heights,Entire home/apt,115,7,40
Entire 2BR Apt in JSQ,Entire home/apt,56,6,1
Private room great location nearby NYC...,Private room,60,4,25
Modern Furnished One BR By Grove ST,Entire home/apt,165,365,6
[Newport]  Cozy Private Bedroom,Private room,90,4,1
1 Block (4) to Train Station 15 mins to Manhattan,Private room,68,5,96
Luxurious Furnished Studio - 70A60A,Entire home/apt,165,365,24
Luxury Studio close to NYC E0c BB04,Entire home/apt,159,365,13
Private Apartment with NYC VIEWS right outside NYC,Entire home/apt,120,7,117
(A) At the foot of the Statute,Entire home/apt,95,2,277
Luxe Summer apt 5 mnts from NYC!,Entire home/apt,120,15,0
Beautiful room close to Manhattan,Private room,40,1,478
Spacious private apartment in brick townhouse,Entire home/apt,82,2,184
Charming  cozy home close to NYC,Entire home/apt,154,1,0
Temporary accommodation for 1 or 2.,Private room,500,4,0
Entire Private Apartment,Entire home/apt,85,2,158
Private oasis just outside NYC,Entire home/apt,127,14,138
Bright 1.5BR near Grove St PATH,Entire home/apt,78,10,15
1BR 1BA w/ Parking,Entire home/apt,83,29,20
NYC Brooklyn Vibe Spacious 2 BR/BA Historic Dist,Private room,121,150,22
Lovely 1  2  or 3 Bedroom Home Mins To NYC,Entire home/apt,99,5,142
Jersey City  20 Min. to Manhattan,Entire home/apt,130,3,114
Historic District - New Renovation,Entire home/apt,120,2,127
One block from Hoboken,Private room,99,3,25
Sunny Private Room with Private Bathroom in JC,Private room,52,30,19
BRIGHT AND COZY APARTMENT MINUTES TO NEW YORK CITY,Entire home/apt,78,3,201
Private cozy room,Private room,42,30,34
Cozy red studio 15 min walk to JSQ path station,Entire home/apt,69,29,198
Museum Bed & Breakfast: Apt 2R Garden View,Entire home/apt,127,3,5
Cozy studio in jersey city,Entire home/apt,86,30,1
Jersey City: Hamilton Park,Private room,84,1,23
Minutes from NYC and Hoboken,Entire home/apt,90,90,0
Beautiful 3BRMS 2 BATHS APT near NY,Entire home/apt,98,2,217
Luxury 1 Bedroom with Gym,Entire home/apt,498,4,0
Modern 1BR Jersey City Apt | Work Desk | WiFi,Entire home/apt,164,4,5
Spacious 1BR | Work desk | Gym+Rooftop | JC by GLS,Entire home/apt,172,4,9
Bright 1BR | Work Desk + WiFi | Upscale Amenities,Entire home/apt,172,4,2
Spacious 1BR |  Work from Home| Jersey City by GLS,Entire home/apt,172,4,2
Private Jersey City 2 Bedroom Apartment near PATH,Entire home/apt,159,15,12
Clean Spacious 2 Bedroom Apartment in Jersey City,Entire home/apt,159,21,16
Modern 1BR | WiFi+Business Center | Near Path |GLS,Entire home/apt,195,4,5
Private&Clean 1BR | Workspace | Jersey City by GLS,Entire home/apt,172,4,7
Modern Newport 1BR | Full Kitchen | Work Desk| GLS,Entire home/apt,172,4,1
Private 2BR  | Work from home | Jersey City by GLS,Hotel room,239,4,7
Spacious 2BR | Work Desk + W/D| Jersey City by GLS,Entire home/apt,223,4,19
Spacious 2BR | WiFi+Work Desk | Jersey City by GLS,Entire home/apt,213,4,4
Spacious 1BR | Gym |  Downtown JC Newport | by GLS,Entire home/apt,173,3,3
1 Bedroom near to Grove street PATH,Entire home/apt,160,365,3
DHS JC at Art District 1BR,Entire home/apt,255,3,2
Charming room 3 blocks to PATH train $42,Private room,42,5,25
Spacious & Private 2BR | Downtown Jersey City,Entire home/apt,239,3,4
Spacious 1BR | Full Kitchen | Jersey City by GLS,Entire home/apt,164,3,1
Super nice  clean  and close to NYC,Entire home/apt,225,1,12
Pool  Gym  Theater & More! ✰ Steps to PATH  Ferry,Entire home/apt,498,1,1
Spacious Apt 10 Min from Manhattan,Entire home/apt,69,6,112
Easy commute 2 financial district & Nyc : 15 mins,Private room,79,2,0
Close to park & Garfield Light Rail,Private room,800,1,0
LUX 2BR Downtown J.C. +  View!,Entire home/apt,349,4,1
Lux 1BR Downtown Jersey City+ View!,Entire home/apt,169,21,1
Lux 1BR Downtown JERSEY CITY+ Pool!,Entire home/apt,169,3,0
LUX 2BR Downtown J.C.+ Pool!,Entire home/apt,349,4,3
Private room  bright  airy & close to NYC (20Min),Private room,90,2,47
3rd Floor Brownstone in Jersey City,Entire home/apt,50,29,293
Come stay enjoy relax,Shared room,50,1,0
Spacious & Stylish Townhouse,Entire home/apt,149,29,5
Elegant 1 bed in the heart of Downtown Jersey City,Entire home/apt,129,30,10
Cozy 1 Bedroom Apartment  Jersey City  New Jersey,Entire home/apt,125,3,0
Jersey heights-your  other home is 5.5 miles to NY,Entire home/apt,111,3,195
Private apartment lots of space. 15 min to time sq,Entire home/apt,300,6,1
Spacius apt  with 3 bdrms /2 baths near Manhattan!,Entire home/apt,98,2,196
NYC TRI STATE Area | Entire Apartment,Entire home/apt,65,2,231
Sunny 1br in brownstone in Van Vorst Pk,Entire home/apt,105,3,42
Luxury Studio Apartment in Jersey City near PATH,Entire home/apt,129,21,1
Luxury 1BR Apartment in Jersey City near PATH,Entire home/apt,139,21,10
Furnished Two Bedroom Apartment JC Newport,Entire home/apt,219,21,4
20  A1  Big room in Jersey City/Min to NYC/WIFI,Private room,35,1,51
20  A3  Private room close to NYC/Hoboken/WIFI,Private room,30,1,48
20  A2  Private room suite close to NYC/WIFI,Private room,25,1,59
Sunny Private room waling to Bus 30m to NYC WIFI,Private room,32,1,38
5 min to NYC / Downtown of JC / Entire new condo,Entire home/apt,125,50,8
Updated & Clean 3bed/1bath Apt. 15 Min to NYC!,Entire home/apt,185,1,182
Beautiful brownstone apt in Van Vorst Pk district,Entire home/apt,95,3,108
Spacious Jersey City 1 Bedroom Apt w/Pool & WiFi,Entire home/apt,129,21,1
Beautiful Studio | Equipped Kitchen+Work Desk | JC,Entire home/apt,157,4,7
pied-à-terre,Entire home/apt,122,2,82
Bright Spacious 2BR 18 Min Time Square 1 FL 9Guest,Entire home/apt,70,3,186
Bright Neat 2BR 18 Min Time Square 2nd FL 8 Guest,Entire home/apt,56,3,172
Spacious Jersey City 2 Bedroom Apt w/Pool & WiFi,Entire home/apt,159,21,7
Beautiful private bedroom in a 2bed,Private room,60,3,78
Gorgeous 2BD/2BA - Monaco Building NYC Views,Entire home/apt,350,30,3
Room available 15 mins commute away from NYC,Private room,300,30,0
Gorgeous Master bedroom w/ attached Bath,Private room,320,30,2
2 bdrm private apt in great area  7 min-NYC,Entire home/apt,140,4,44
2 Bedroom Condo,Private room,40,2,28
Airy oversized room $55_3 blocks Grove PATH,Private room,55,5,21
Furnished One Bedroom Apartment JC Newport,Entire home/apt,139,21,1
Wicked Awesome 1 Bedroom Loft Style,Entire home/apt,525,1,0
Big Semi Private room with Balcony 20min NYc WIFI,Private room,30,1,25
Harrison Condo,Private room,75,3,22
Location Location NYC-JSq PATH 10 walk,Entire home/apt,98,2,93
Private 1 BDRM - Minutes to NYC!,Private room,80,2,12
Clean & Quiet 1BR | Work Desk | Jersey City by GLS,Entire home/apt,169,4,12
Clean 1BR | Great for Traveling Nurses | Near PATH,Entire home/apt,169,4,3
Bright + Spacious 2BR | Work Desk&WiFi | Near PATH,Entire home/apt,255,4,12
Lux Studio | Great for Travel Nurses | Near PATH,Entire home/apt,156,4,5
Lovely 1 BRM APT 20 mins from NYC!!,Entire home/apt,56,2,122
Bluebird | 1BR Apt | Waterfront Views | Pool + Gym,Entire home/apt,221,4,0
Bluebird JC  1-BR | Liberty Science Center,Entire home/apt,221,4,0
Stylish Garden Studio - Close to NYC,Entire home/apt,75,29,85
Cozy Studio 20 Minutes to Midtown NYC,Entire home/apt,89,30,4
Bluebird Waterfront 1BR Condo | Resort-Style Pool,Entire home/apt,221,4,0
Bluebird JC Waterfront 1-BR | Manhattan Views,Entire home/apt,221,4,1
Bluebird JC Waterfront 2-BR | Manhattan Views,Entire home/apt,255,2,7
Bluebird JC  2-BR | Liberty Science Center,Entire home/apt,359,2,5
Bluebird Waterfront 2-BR | Resort-Style Pool,Entire home/apt,340,4,1
Downtown JC 1BR | Gym + Workspace | Full Kitchen,Entire home/apt,172,7,3
Modern Jersey City 2BR| Work Desk + WiFi |Newport,Entire home/apt,239,4,4
On TheRiver JC 2BR|Theater Room|HighSpeed Internet,Entire home/apt,687,4,0
5 min walk Grove PATH/JCMed Ctr - Bargain Location,Private room,41,1,44
Affordable Cozy loft Apartment close to NYC PATH,Entire home/apt,104,7,0
Jersey City Two Bedroom Apartment Across From NYC,Entire home/apt,219,21,1
5 MINUTES to NYC! Family-friendly 6 BEDROOMS!,Entire home/apt,335,7,109
Mod 2bed Downtown Apt- mins to NYCPath! 1st Floor,Entire home/apt,125,2,94
Park Views - Private 3 bed/1 bath - 30 mins to NYC,Entire home/apt,99,28,65
Large  Sunny Garden Apartment: A Retreat from NYC,Entire home/apt,145,55,0
Big Comfy room in Upscale House close to NY  WIFI,Private room,47,1,70
Bright GF 2BR 18 Minutes Time Square Upto 8 Guest,Entire home/apt,58,3,184
Beautiful Garden Studio with Easy Access to NYC,Entire home/apt,89,2,138
JC-Grove St Easy commute to NYC or JCMC-5 min walk,Private room,40,1,17
Victorian Home in Jersey City With Backyard,Entire home/apt,139,5,18
Pristine 3 Bedrooms  w/parking. Close to NYC,Entire home/apt,129,7,67
NYC Skyline view in 3 Bedroom apartment,Entire home/apt,199,29,6
Spectacular Private Bedroom with Private Bath,Private room,40,29,19
2 blocks from Lightrail room with Spectacular view,Private room,30,29,29
Private bedroom with wonderful view of NYC,Private room,29,29,48
Close to NYC and Public Transportation.,Private room,27,29,29
Gigantic private room with private bathroom.,Private room,37,29,31
Luxury Brownstone apt. 2bed/1bath- 15 Min to NYC!,Entire home/apt,170,1,149
Entire 2 BR Apt 10 min. to NYC  steps to Dwntn JC!,Entire home/apt,125,5,78
Grand Garden Apt - Close to NYC,Entire home/apt,69,29,7
Entire Apt. with Panoramic NYC View,Entire home/apt,109,30,15
Luxury apartment close to NYC,Private room,80,1,0
Private bedroom & bathroom near PATH,Private room,59,2,16
Cozy Studio Minutes to NY in Historic Neighborhood,Entire home/apt,105,2,286
Charming Bright Apartment  Parking  25 mins to NYC,Entire home/apt,80,28,231
Bright Big room Queen size bed 7 min to PATH WIFI,Private room,35,1,57
Hidden Gem in Jersey City,Private room,40,2,29
Modern 2 Bed Apartment with Gym Access,Entire home/apt,179,30,3
Downtown Jersey City  - 5 minute train ride to NYC,Entire home/apt,101,3,292
Private Cozy room WiFi 8min walk PATH 15min to NYc,Private room,22,1,26
99  1  Big room right by JSQ PAth train/FAST WIFI,Private room,30,1,52
Beautiful 2 Bed Steps to PATH at Grove Street,Entire home/apt,169,30,6
Cozy Private Room/5 min walk JSQ Path train/WIFI,Private room,32,1,3
Modern & Clean 2bed/1bath Brownstone Apartment,Entire home/apt,178,1,146
Frank Sinatra's town,Entire home/apt,2000,7,0
Loft Apt. in Ideal Location.. mins. to Manhattan,Entire home/apt,125,30,39
Beautiful room with private bathroom and garden.,Private room,49,2,135
Private room in Jersey City.,Private room,50,1,8
Bluebird Lux Jersey City 2-BR Apt + Pool & Spa!,Entire home/apt,599,4,0
Bluebird Jersey City 2-BR | Resort-Style Pool,Entire home/apt,340,4,0
Quiet and convenient. Minutes away from EWR/NYC,Entire home/apt,71,28,31
Lux 2 Bedroom w/wifi at Newport Jersey City,Entire home/apt,169,21,1
Beautiful  clean  pvt bedroom 35 min to TIMES SQ!,Private room,65,2,45
Magnificent Fully Furnished 1BR Apt Jersey City NJ,Entire home/apt,164,1,1
Luxury JC 1BR | Work from home | Free WiFi + Desk,Entire home/apt,172,4,2
Cheery 1 BR  Heated Pool  JC|High Speed Internet,Entire home/apt,227,4,0
Bluebird LUX JC 1-BR Apt | Playroom & Playground,Entire home/apt,227,4,0
Beautiful Newport 2BR | Upscale Amenities w/ Gym,Entire home/apt,223,4,0
Romantic Getaway! Minutes to NYC!,Entire home/apt,76,29,26
Modern & Clean 2BR  Full Kitchen  Work Desk  Gym,Entire home/apt,227,4,0
Luxury Jersey City 2BR | near NYC | Work from home,Entire home/apt,239,4,0
Room Close To Newark 2,Private room,30,28,34
CLEAN & SAFE!  Sunny  spacious apt - steps to NYC!,Entire home/apt,123,5,60
2BR Apt 15mins from Manhattan,Entire home/apt,199,50,16
BIG 2 BEDROOM ClOSE TO NYC,Entire home/apt,80,29,92
Entire 2 BDR condo in Jersey City-minutes from NYC,Entire home/apt,125,2,28
Cozy 1 bedroom  private kitchen and bathroom,Private room,74,1,14
3  BIG BEDROOM 20 MIN TO NYC,Entire home/apt,120,29,125
Gorgeous 2br/2ba in Grove Street  Jersey City,Entire home/apt,125,365,0
❤️ Large modern 2 bed w/balcony - 2 stops to NYC,Entire home/apt,110,2,77
Beautiful Jersey City 2BR | Upscale Amenities |GLS,Entire home/apt,279,3,2
Beautiful Bedroom with large private bathroom,Private room,1000,1,0
Room E 10 mins away from World Trade Center,Private room,45,1,109
Room W 10 mins away from World Trade Center,Private room,45,1,118
Cozy studio in Jersey city,Entire home/apt,85,40,0
New 5BD  3BA Condo w/ Parking 20 Mins to Manhattan,Entire home/apt,143,3,130
D. Cute Den 10 mins away from World Trade Center,Private room,40,1,127
Modern House in Hoboken - 15 mins from Midtown.,Entire home/apt,266,2,98
Welcome to our historic house  minutes to NYC.,Entire home/apt,395,5,39
205A NYC Most Economy Stay 18 Mins to Time Square,Private room,25,5,87
205B NYC Most Economy Stay 18 Mins to Time Square,Private room,25,28,100
A Vintage Jersey City Charm  2 Story Home w Patio,Entire home/apt,96,2,4
Beautiful bedroom close to NYC,Private room,58,2,158
Small  clean room great for NYC commuting,Private room,30,4,12
2nd floor suite/ Private bath & kitchenette,Entire home/apt,58,4,114
Stunning 1BR APT  7 min to Grove St Station (PATH),Entire home/apt,110,180,33
Beautiful Jersey City apt - 2min walk to NYC Path,Entire home/apt,100,28,24
Modern  Newly Renovated Jersey City Studio,Entire home/apt,64,1,112
E-Z NYC Access/Cozy&Quiet,Private room,48,3,93
Cozy Large Master Bedroom 20 minutes to NYC,Private room,59,1,66
Charming Private Bedroom close to NYC and Hoboken,Private room,39,1,12
Gorgeous private bedroom close to NYC and Hoboken,Private room,44,1,36
Spacious Studio/Downtown Jersey City/10min to NYC,Entire home/apt,85,3,117
Charming 2F 1BR 18 Mins to NYC Time Square 5 Guest,Entire home/apt,50,3,95
Amazing 2F 2BR 18 Mins to NYC Time Square 12 Guest,Entire home/apt,99,3,107
Amazing Room with convenient transportation to NYC,Private room,42,1,32
Beautiful Private Room 20 Minutes to NYC,Private room,49,1,36
Lovely Room in Jersey City  New Jersey,Private room,49,2,75
Cozy apt in Jersey city near Public Transportation,Entire home/apt,60,1,139
Beautiful 1-BR in NJ near Madison Square Garden!!,Entire home/apt,199,3,0
The Victorian; Luxury 3bed  Easy to NY free park,Entire home/apt,118,4,134
Chic Large Family home! Quick train or bus to NYC!,Entire home/apt,150,1,122
One PATH stop to Manhattan/1 Bedroom,Private room,77,1,91
NICE NEW 1BR PRIVATE APT  20MIN FROM TIMES SQUARE,Entire home/apt,57,4,121
writer’s comfy private room   15mins to Manhattan,Private room,60,1,81
3BR: 15-25 minute bus to Times Square/15 to Newark,Entire home/apt,159,2,93
Right by GROVE-PATH/CONTACT HOST BEFORE BOOKING!,Entire home/apt,57,3,98
Private room in Jersey City  minutes to Manhattan!,Private room,81,1,69
15-25 minute bus to Times Square/20 min to Newark,Private room,45,1,205
15-25 minute bus to Times Square/20 min to Newark,Private room,46,1,207
15-25 minute bus to Times Square/20 min to Newark,Private room,44,1,174
Stylish Apt 40 mins from NYC - TV  Parking  W/D,Entire home/apt,78,28,99
Breathtaking view  convenient to NYC,Private room,360,3,0
Entire home  7 mins to path train into Manhattan,Entire home/apt,350,4,1
Luxury Modern 3 BR 2Bath Apartment Close to NYC,Entire home/apt,109,28,133
Spacious Apt - Home Away From Home. Mins from NYC!,Entire home/apt,230,3,91
1 BR Apt near NYCFree Prkng+WiFi fully disinfected,Entire home/apt,73,1,203
2 Bedroom home with Parking! Minutes to NYC.,Entire home/apt,90,2,113
Upscale Studio | Full Kitchen | Great Amenities,Entire home/apt,156,4,1
Cita’s comfy corner,Entire home/apt,100,1,26
Garden Studio Minutes to Lower Manhattan,Entire home/apt,105,2,182
Sunny and Spacious Luxury Building,Entire home/apt,135,2,25
The Webster,Entire home/apt,89,1,161
Beautiful room close to Manhattan,Private room,65,1,31
Cute and Modern Room in Jersey City,Private room,48,3,2
Huge 25 foot loft $50 3 blocks from PATH,Private room,50,7,11
Luxury JC Condo  3 blks PATH  2 stps Manhattan WTC,Entire home/apt,150,3,63
Spacious + Clean 2BR Apt | Spectacular Veiws,Entire home/apt,687,3,0
Stylish 2-BR | Pool & Fitness center | Jersey City,Entire home/apt,339,3,0
2BR Condo | Bright + Spacious | NYC Skyline Views,Entire home/apt,687,3,0
Sleek 2BR Condo | Modern Furnishings | Jersey City,Entire home/apt,687,3,0
Stylish 2-BR | Pool & Fitness center | Jersey City,Entire home/apt,219,4,0
Jersey City 1BR | Furnished | Upscale Amenities,Entire home/apt,221,2,2
Modern 1 Bedroom | Jersey City | Great Views,Entire home/apt,219,3,0
Fantastic 1BR Apt | Full Kitchen | Spacious+Bright,Entire home/apt,219,3,0
Spacious 1BR Apt | Full Kitchen | Access to NYC,Entire home/apt,219,3,0
Chic 1BR Apt | Pool & Fitness Center | Jersey City,Entire home/apt,221,3,0
Modern 1BR Condo | Desk + WiFi | Waterfront,Entire home/apt,221,3,0
Lavish 1 Bedroom | Jersey City's Waterfront,Entire home/apt,219,3,0
Luxurious 1BR Apt | Sparkling Clean | Jersey City,Entire home/apt,221,3,0
Spectacular 1BR Apt | Work Space | Access to NYC,Entire home/apt,521,3,0
Stylish Studio Apt | Pool & Gym | Jersey City,Entire home/apt,155,1,0
Modern Jersey City 1 BR | Great Views & Amenities,Entire home/apt,164,3,2
Spacious 1br close to Journal Sq (3 stops to NYC),Entire home/apt,89,6,6
Cove’s Compound /downtown JC. Sleeps 10 6 mins nyc,Entire home/apt,999,30,33
Modern 1-BR | Skyline Views & Pool | Jersey City,Entire home/apt,164,1,4
Stellar 1-BR | Jersey City | Great Amenities,Entire home/apt,216,3,3
Ultra-modern 2BR  in J.C |High Speed Internet,Entire home/apt,687,3,0
State-of-the-art2BR|NYC connections!Work from home,Entire home/apt,687,4,0
Sophisticated 2BR|Work from home,Entire home/apt,687,3,0
Luxury 2BR Jersey City !Medical Professionals,Entire home/apt,687,3,0
Plush 2BR in JC   Great Amenities!Work Desk & W-Fi,Entire home/apt,687,3,2
Lavish 2BR nr Liberty ScienceCenter!Work from home,Entire home/apt,687,3,0
Artistic 2BR|Jersey City+Gym!Work Desk and W-Fi,Entire home/apt,687,3,0
Exclusive 2BR |J.C. +Pool & Gym!Close to Hospitals,Entire home/apt,223,4,1
Spacious JC 2BR | Amenities | Family Friendly,Entire home/apt,223,3,3
Lavishly Plush 2BR|Jersey City!High Speed Internet,Entire home/apt,687,4,0
Cozy & Comfy 2BR|Jersey City| Views!Work from home,Entire home/apt,687,3,0
Designer Style 2BR+ Gym & Pool!High Speed Internet,Entire home/apt,687,3,0
Modern 1BR | Kitchen | JC Hudson Riverfront | BBS,Entire home/apt,172,3,4
Sophisticated 1 BR |  Newport Path station,Entire home/apt,227,3,0
State-of-the-art 1 BR NYC|Close to Hospitals,Entire home/apt,226,3,0
Beautiful 1BR|Jersey City|Medical Professionals,Entire home/apt,227,3,0
Modern 1BR on Jersey City's !Close to Hospitals,Entire home/apt,227,3,0
Stellar 1BR nr Liberty !Perfect for Travel Nurses,Entire home/apt,226,3,0
High-End 1BR nr State Park in J.C!Work Desk & W-Fi,Entire home/apt,227,3,0
Beautiful Jersey City 1BR w/ Desk  steps to PATH,Entire home/apt,173,7,1
Sleek 1BR+ Pool & Gym in J.C!Close to Hospitals,Entire home/apt,226,3,0
Modern  hotel suite  type studio apt near Grove st,Entire home/apt,120,45,23
Modernly Furnished 1BR|Jersey City| Work from home,Entire home/apt,227,3,0
Sleek 1BR |J.C nr Sky Memorial|Work from home,Entire home/apt,227,7,0
Amazing1BR|J.c. nr Restaurants|High Speed Internet,Entire home/apt,521,3,0
Luxurious 1BR nr Empty Sky Memorial!Work from home,Entire home/apt,227,3,0
Contemporary 1BR w/ Gym  Kitchen  Linens/Towels,Entire home/apt,172,3,2
Stylish bedroom close to NYC,Private room,55,2,121
Cozy 1BR Jersey City|Perfect for Travel Nurses,Entire home/apt,521,7,0
Comfortable 1 BR|Jersey City|Medical Professionals,Entire home/apt,227,4,0
Jersey City 1BR | local Restaurants|Work from home,Entire home/apt,521,7,0
Spacious 1BR | Family Friendly | Steps to PATH,Entire home/apt,195,3,1
For Business 1BR #BBS JC|Perfect for Travel Nurses,Entire home/apt,687,3,0
Clean+Modern 1BR in Newport JC by Bluebird Suites,Entire home/apt,173,3,1
Business Pleasure 1BR |Bluebird|Work Desk and W-Fi,Entire home/apt,521,7,0
3BR-10 min PATH to downtown New York/15 to Newark,Entire home/apt,255,1,69
Charming Jersey City Apartment  NYC Skyline Views,Entire home/apt,81,30,101
Jersey City Fully Renovated w/ Washer/Dryer,Entire home/apt,64,1,124
Private One Bedroom Apartment Close to NYC.,Entire home/apt,70,2,51
Home away from home,Entire home/apt,75,1,9
BRIGHT HOMEY AND COZY  MINUTES TO NEW YORK  CITY,Entire home/apt,86,3,110
Light-Flooded Room with Floor-to-Ceiling Windows,Entire home/apt,125,10,0
4BR: 15-25 minute bus to Times Square/15 to Newark,Private room,183,2,66
Convenient 1 Bedroom Apt. Downtown Jersey City,Entire home/apt,89,28,8
160  1S  Private Bright Cozy Room/fast WIFI,Private room,29,1,39
NEW-Cozy Guest Room Near New York City #G1,Private room,49,1,71
