name,room_type,price,minimum_nights,number_of_reviews
CozyCleanCondoPriv BthPrkgBARTColiseum,Private room,48,1,193
 Sky Room  Private En Suite Bath & Breakfast,Private room,100,30,557
Lake Merritt Jacuzzi Hideaway!,Entire home/apt,83,3,5
2Stops2SF - Modern space next 12thStBart,Private room,72,15,359
The GARDENER - Modern | Minimalist | Urban Oasis ♡,Entire home/apt,145,3,19
Charming cottage  great wifi  best area,Entire home/apt,120,4,44
Stylish Baby-Friendly Apt by vibrant Lake Merritt,Entire home/apt,185,21,18
Private room Claremont/Berkeley,Private room,74,2,128
Amazing Temescal location  style and great light!,Entire home/apt,89,2,38
Adams Point/Lake Merritt Beauty!,Entire home/apt,79,14,74
Mediterranean Cottage Retreat in the Oakland Hills,Entire home/apt,90,5,20
Chic European Style Guest Suite  #2,Entire home/apt,88,3,272
Sunny bedroom in a great location,Private room,70,3,27
Charming House! (Berk./Oak. Border),Private room,75,2,155
Light filled room in Montclair,Private room,77,14,30
Redwood retreat near the city,Entire home/apt,88,3,133
Contemporary space in Montclair,Private room,68,14,80
Private Backyard Cottage,Entire home/apt,60,3,459
Private Room / Private Bath / monthly or longer,Private room,51,31,31
Redone Craftsman in Temescal.,Entire home/apt,275,3,63
Relaxing home  queen-sized bed  hot tub,Private room,53,2,51
Bed/bath in the Glenview,Entire home/apt,60,3,193
Private 1 Bedroom close to BART,Private room,43,2,23
Private room in Rockridge home,Private room,99,2,2
Views & Comfort in Oakland Hills,Entire home/apt,275,5,14
Private Getaway in the Oakland Hills,Entire home/apt,135,7,102
Modern Sunny Clean LOCATION X 3,Entire home/apt,134,1,332
Private Elegance  Rockridge Oakland,Entire home/apt,88,5,59
Luxury Rockridge Casita in Sunny Garden,Entire home/apt,165,2,281
Fairytale Home in Lower Oakmore,Entire home/apt,145,2,12
Beautiful Montclair retreat--3br,Entire home/apt,225,45,16
Z-Place,Entire home/apt,368,2,105
Serenity Now- A Large Private Suite,Private room,74,6,294
Garden Studio in Montclair Hills,Entire home/apt,65,2,187
Quiet  woodsy Oakland Hills home,Entire home/apt,295,5,1
Eco-friendly! Room in North Oakland,Private room,57,1,72
Bright Rockridge Studio,Entire home/apt,125,2,198
cloud room in a two bedroom house,Private room,50,2,35
Lovely Spanish Revival Private Room nr Highland H,Private room,51,2,70
Cozy Family Friendly 2 Bed 2 Bath Urban Retreat,Entire home/apt,200,3,97
The Chetwood: Grand Lake Sanctuary & Art Residency,Entire home/apt,117,14,239
Comfy shared space w/ lots of extras (room 1 of 2),Private room,66,1,180
Private  Updated Oak/Berk Studio,Entire home/apt,72,14,30
Glenview Private Apartment,Entire home/apt,98,2,288
Sunny Downtown Treehouse w. View,Private room,50,1,1
Oasis in the Oakland Hills,Entire home/apt,79,10,11
Sunlit room with private deck,Private room,70,1,25
Special Modern Craftsman with Meditation Garden,Private room,72,1,39
Cottage in Temescal,Entire home/apt,95,1,41
Sun-drenched art-filled garden cottage in Dimond,Entire home/apt,110,2,151
Cheery Private 1BD Apartment,Entire home/apt,99,2,66
Garden Cabin fast WIFI  workspace and HOT TUB BART,Entire home/apt,89,2,129
Oakland/Montclair Hills.,Entire home/apt,415,3,3
Beautiful Rockridge Bungalow,Entire home/apt,160,6,7
OAKLAND/PIEDMONT BORDER,Private room,90,1,190
Charming Bay View Montclair Cottage,Entire home/apt,139,2,183
Handsome Family Home in Crocker,Entire home/apt,450,3,7
Lake Merritt Charmer,Entire home/apt,242,1,20
A Private Room with a shared bath - Lake Merritt,Private room,50,1,29
Modern Fresh 2BR in Rockridge / Berkeley  Walkable,Entire home/apt,181,1,172
Cozy home in a diverse and walkable neighborhood,Entire home/apt,48,1,27
Charming studio in FAB location!,Entire home/apt,80,5,84
Sanctuary for the Traveler - Private Space,Private room,33,2,188
Modern Urban Retreat,Entire home/apt,138,5,260
Large & Perfectly Located Lake Merritt Apartment,Entire home/apt,189,3,58
STUNNING home - Lower hills - Oakland,Entire home/apt,280,3,17
Large 2bdrm flat in fun Temescal,Entire home/apt,98,1,82
Mid Century Vibes in a Light-filled Artist's Flat,Entire home/apt,129,30,16
Large Sunny 4BR/2BA Family Home,Entire home/apt,285,5,3
Room in Designer Loft - Weekly,Private room,100,2,8
Rockridge Delight,Private room,79,1,128
Green Door at Glenview apt w/charm,Entire home/apt,89,2,27
Beautiful Garden Bungalow,Entire home/apt,89,1,278
Casa Asiana plus..two rooms! Tony Lakeshore-Grand.,Private room,99,2,26
Charming Lake Merritt 1/1 Cottage w/parking,Entire home/apt,99,2,231
rustic grotto near Mills College,Entire home/apt,85,3,52
Convenience  Character & Cat,Private room,52,5,53
Charming garden apt in Rockridge,Entire home/apt,164,3,13
Sunny Mediterranean-style with view,Entire home/apt,250,2,39
LOLA's Place: More Than Just a Room,Private room,69,2,268
Montclair Studio Space / Clean  quiet  discounts!,Entire home/apt,85,14,79
Spacious Private Room CovidConscious by the Lake,Private room,58,3,12
Entire Apt - COVID Conscious Retreat by the Lake,Entire home/apt,160,4,79
Queen Bed w/Private Bath,Private room,60,14,34
Rockridge Cottage: Rustic Elegance,Entire home/apt,139,3,274
Lovely sunny spacious home in coveted neighborhood,Entire home/apt,189,3,43
Large Room with a lot of amenities,Private room,62,1,13
Charming 1-Bedroom,Private room,68,1,22
★Work Remote@Prvt Studio LakeMerritt 2BARTStopsSF,Entire home/apt,55,28,115
Best Views of SF Bay Area,Entire home/apt,375,3,95
Modern Victorian House Loft Style,Entire home/apt,130,3,27
Oakland Hills Retreat - Pool and Jacuzzi,Entire home/apt,579,4,8
million-dollar view,Private room,125,90,0
Room in a Photo Studio,Shared room,200,1,1
Sunny 1930s Julia Morgan apt/patio w best location,Entire home/apt,225,2,33
Lake Merritt Perch,Private room,77,1,53
Cute apartment with a great view,Private room,79,2,6
one bedroom near Lake Merritt,Private room,53,2,90
Base Camp in the Bay Area 1BD home.,Entire home/apt,130,1,10
Bright Garden Studio  Temescal area,Entire home/apt,87,3,65
Sunny  Artsy Home with Private Deck and Garden,Entire home/apt,203,2,289
1 bed apt  overlooking Lake  patio.,Entire home/apt,138,2,60
Exclusive Claremont Hills Home & Garden,Entire home/apt,1857,1,1
Room #3 @ B-Love's Guest House,Private room,43,3,15
Room #4 @ B-Love's Guest House,Private room,45,3,18
Boho-Chic Inspired Guesthouse Studio Loft,Entire home/apt,100,2,180
Great Apartment near Berkeley,Entire home/apt,99,7,29
4 Bedroom Craftsman w/Island Charm,Entire home/apt,450,3,5
The California Room,Private room,65,3,12
Sporty Yacht - In Historic Oakland,Entire home/apt,99,1,623
Renovated Oakland Apartment,Entire home/apt,85,2,351
AMAZING Lake Merritt Location!,Entire home/apt,107,5,10
Montclair Retreat  Quiet & Private,Entire home/apt,105,5,186
Finca 57—a Stylish Eco-Friendly Barn Home,Entire home/apt,129,2,153
Oakland Reprieve,Entire home/apt,80,2,105
the Prancing Pony in Adams Point,Private room,75,1,230
private room U,Private room,33,4,2
Bridges View Aparment w/2 Parking spots & Laundry,Entire home/apt,116,1,302
House || Garden || Art,Entire home/apt,95,2,89
5 bedroom house in Oakland Hills,Entire home/apt,330,5,5
Cozy Temescal bungalow,Entire home/apt,179,4,43
Sunny room off Piedmont Ave,Private room,75,1,0
Rent Trendy Private house in Oakland!,Entire home/apt,80,28,0
Private cozy 20's Craftsman house,Entire home/apt,115,4,7
1927 Grand Custom Spanish Med Home,Entire home/apt,350,2,5
Private downstairs 1 BDR apt - all amenities,Entire home/apt,79,2,11
Spacious  quiet 3BR home w/parking,Entire home/apt,180,3,20
2 BR  2 bath  huge + palms & art,Entire home/apt,389,30,20
4 bedroom  3 bathroom  huge  with palms and art,Entire home/apt,560,14,45
Clean  Cozy 1 bedroom condo in Emeryville,Entire home/apt,82,60,7
Luxury home with breathtaking views,Entire home/apt,132,2,218
Beautiful One Bedroom on the Lake,Entire home/apt,95,60,2
View Home in Pristine Condition,Entire home/apt,450,21,1
Dragonfly Room  Breakfast & Massage,Private room,85,30,91
Urban Uptown  1-6 guests; one parking,Entire home/apt,150,2,412
ROCKRIDGE Creekside Carriage House,Entire home/apt,149,2,130
Moraga Canyon Elegant 3BR/2BA,Entire home/apt,300,2,61
Lakeshore Cottage,Entire home/apt,91,2,278
Stunning view of San Francisco Bay - 1,Private room,50,20,39
Studio Garden Cottage,Entire home/apt,95,3,58
Comfortable and Sunny in Adams Point,Entire home/apt,59,60,0
Great Location by Piedmont and Glen Ave,Entire home/apt,115,2,89
Welcome to the Heart of Oakland,Private room,40,2,10
Luxurious Oakland / Emeryville Loft,Entire home/apt,143,7,18
Cozy comfy spacious room,Private room,60,1,6
Spacious pet-friendly 2BD with Grand piano,Entire home/apt,99,3,1
Moraga Canyon Glamping and Some,Entire home/apt,157,2,62
Vintage Cottage tranquilityRx retreat,Entire home/apt,393,30,21
Winter Sale! LovelyCozyRoom  Home & Neighborhood,Private room,71,1,70
Claremont Canyon Studio Apt - Views,Entire home/apt,79,3,48
Charming Garden Cottage in Oakland,Entire home/apt,135,2,155
PEACEFUL HOME FOR SUBLET,Entire home/apt,150,7,0
For displaced Camp Fire victim -,Private room,70,10,9
Rockridge Garden  Cottage,Entire home/apt,108,2,207
Remodeled Craftsman Flat in Rockridge,Entire home/apt,100,2,220
Spacious Sparkling Sanctuary w Panoramic Bay Views,Entire home/apt,402,2,144
Rustic Rockridge Hideaway Priv Bath Priv Entrance,Private room,79,2,49
Garden View Room,Private room,65,3,10
Sunny  spacious & serene 1bdrm  private bathroom,Private room,70,60,15
Cute studio in Upper Rockridge,Entire home/apt,75,2,228
Sunny Small Private Rm w/ View of SF and Bay,Private room,52,2,92
Best Location in Oakland! Sun filled In-Law unit!,Entire home/apt,88,3,120
Modern And Chic Condo 15min from SF,Entire home/apt,404,5,11
2 BD Home with Peaceful Backyard,Entire home/apt,380,3,7
Stunning 1BD Remodel with View,Private room,105,2,26
In-law retreat in the Oakland hills,Entire home/apt,95,5,19
Quiet  neat & cozy 1 bdrm apt!!,Entire home/apt,94,1,61
Buddha Room with Private Yoga/Meditation Space,Private room,39,5,4
Private Suite with Private Entrance  Bath  Fridge,Private room,60,3,61
Sunny Bedroom Near Ashby BART,Private room,55,30,62
Brand New Private Furnished Studio,Entire home/apt,60,4,57
Oasis with Views of Mt. Diablo!,Private room,88,5,3
Charming Studio In-Law with Kitchenette and Deck,Entire home/apt,75,4,373
Idyllic Room with Bath in Oakland Hills,Entire home/apt,50,1,169
Near Ashby BART  Oakland/Berkeley,Entire home/apt,105,2,17
Lower Rockridge 2BR Garden Apt,Entire home/apt,120,28,40
Rockridge Family Home,Entire home/apt,150,7,4
Spacious w/sunny deck near BART and Berkeley,Private room,70,1,100
Downtown Cottage Walk to BART,Entire home/apt,90,7,123
Cozy Studio Walk to BART,Entire home/apt,70,5,135
SOCIAL DISTANCE  Private Bath and Entry,Private room,63,1,267
Magnificent views  Oakland/ Montclair hills,Entire home/apt,99,7,75
3 BR  2 bath  Spacious & beautiful,Entire home/apt,540,25,20
Nestled in the hills of San Leandro,Private room,100,1,1
Simple Spacious Home,Entire home/apt,138,3,75
Elegant & Cozy,Entire home/apt,195,2,11
Sweet & Stylish  with Rooftop Deck,Entire home/apt,130,3,11
Private Cabin by Lake Merritt,Entire home/apt,104,2,361
Roomy Studio with Private Entrance on Leafy Street,Entire home/apt,66,2,118
Sunny Private Studio,Entire home/apt,74,5,213
Bay View Room in Art House,Private room,68,3,25
Beautiful bedroom in the hills.,Private room,95,1,31
Comfortable Family-Friendly Home,Entire home/apt,301,2,29
Young's Homes 3bd/1 bt SRO room,Private room,40,7,4
Family home w/ great outdoor space,Entire home/apt,875,3,11
Beautiful Studio by Lake Merritt,Entire home/apt,125,8,67
Warm & Welcoming Oakland home,Private room,60,1,133
Great Value: Light filled 3BR House,Entire home/apt,195,3,6
Gorgeous lakefront penthouse apartment!,Entire home/apt,120,5,33
Tempur-Pedic bed in spacious house,Private room,41,3,0
Organic Urban Farm & Cottage 0 VOC,Entire home/apt,144,2,9
Beautiful 2 Bed 1 Ba Full Floor Suite - Emeryville,Entire home/apt,199,2,44
Beautiful bedroom in the hills.,Private room,95,1,14
Beautiful 2BR Open Floor Plan Apt  Garden & Sauna,Entire home/apt,170,2,46
Young's Homes Single Men,Private room,44,7,0
North Oakland Home - Bedroom and lots of amenities,Private room,50,2,306
Young's Homes SRO,Private room,50,7,6
Bright Modern Secluded Oakland Hills Retreat,Entire home/apt,149,2,169
Stunning view of San Francisco -bedroom-2,Private room,50,15,6
Quiet Adorable Cottage/ Emeryville,Entire home/apt,168,2,13
Big  Private room on Oakland Hills - Female Only,Private room,50,1,49
Rad Apt in Temescal!,Entire home/apt,125,1,6
A Midcentury's Night Dream- Oakland,Entire home/apt,135,3,155
Suite with Private Entrance near Oakland's Foodie District,Private room,100,2,349
Large Room in Chic Modern Home,Private room,75,5,46
Relaxed & Modern Hilltop Retreat,Entire home/apt,70,2,277
Charming 100 year old California bungalow,Entire home/apt,119,2,217
Cozy In-Law unit in Upper Rockridge,Entire home/apt,59,3,70
Cozy single room,Private room,49,1,85
Private bath for 2,Private room,75,1,63
Master for 3  private entrance&bath,Private room,79,1,135
Huge Cozy Hideaway in Oakland Hills,Private room,71,14,3
N Oakland Bungalow near Emeryville,Entire home/apt,179,3,87
Oakland  walk to Lake Merritt,Entire home/apt,54,15,64
Large private room and bath in private home,Private room,67,1,179
Private parlor bedroom in uptown Oakland!,Private room,48,7,37
Sunny 1 BR Work Remotely. Wifi! 2 Bart Stops to SF,Entire home/apt,77,28,38
Sunny Craftsman with bike in North Oakland,Private room,65,3,73
Quiet Sun Filled Studio,Entire home/apt,87,3,43
Stunning Private Guest House Retreat,Entire home/apt,88,2,253
Beautiful Room in North Oakland,Private room,190,3,0
Modern Water Tower,Entire home/apt,75,3,11
Temescal Studio in Amazing Location,Entire home/apt,106,5,45
Beautiful Spacious Victorian Home,Entire home/apt,140,3,5
Bohemian chic 2 bedroom Lake Merritt Apt w PARKING,Entire home/apt,145,3,43
Comfortable  private studio in lovely neighborhood,Entire home/apt,80,2,74
Private Garden Studio,Entire home/apt,120,4,162
Spanish Mediterranean/ Entire Home,Entire home/apt,89,30,0
Beautiful Offsite Office  Meeting and Production,Entire home/apt,750,1,16
Laurel Bed and Private Bath,Private room,60,2,26
Room in Beautiful Oakland Penthouse,Private room,84,5,24
Cozy Home Near Everything,Entire home/apt,185,5,44
Spacious Remodel near Bart/Cal,Entire home/apt,169,2,95
Comfy bedroom in Lake Merritt,Private room,98,1,29
Large Studio: Private Room/Bath/Entrance,Private room,75,2,32
1-BR HILL-TOP  RETREAT ENTIRE FLAT NR UC BERKELEY,Entire home/apt,115,7,6
Charming home in East Oakland Hills,Private room,60,14,3
Large studio next to Lake Merritt,Entire home/apt,90,3,51
Great Place/Close to San Leandro BART,Private room,50,7,1
Scandinavian Studio With Claremont Canyon Views,Entire home/apt,132,3,188
New  Lovely w/ Patio - 30 Min to SF,Entire home/apt,129,7,68
Temescal Retreat - Live Like a Local!,Entire home/apt,85,30,117
Glenview Park Blvd Historic Tudor!,Entire home/apt,150,1,23
Bright  spacious  Rockridge studio with views,Entire home/apt,125,2,72
Beautiful Upper Rockridge Home,Entire home/apt,314,1,38
Modern Oakland Mills College Apt w/Parking,Entire home/apt,79,18,8
New Oakland Studio at West Oak BART,Entire home/apt,90,3,117
Welcome Home!,Private room,70,1,270
Eco-Cottage Sanctuary in Garden Oasis,Entire home/apt,116,14,170
Casa Bella 2 Bed Apt F in Temescal,Entire home/apt,90,10,21
Casa Bella 2 Bed Apt A in Temesacal,Entire home/apt,90,10,28
New Oakland Studio 4 blocks to BART,Entire home/apt,99,4,132
$1190/M private room外,Private room,36,3,3
Cozy  Private & Walkable Indoor/Outdoor Suite,Entire home/apt,75,10,52
Spacious  bright and cozy home.,Entire home/apt,190,2,17
Walk to University Efficiency Apt.,Entire home/apt,125,14,77
Two Master Bedrooms for 7,Private room,198,1,15
Guest house in beautiful Tudor,Entire home/apt,900,2,97
Private Home in Redwood Heights,Private room,150,4,0
Stunning home *perfect neighborhood,Entire home/apt,200,4,12
STUNNING APARTMENT WITH CITY VIEWS,Entire home/apt,160,3,7
Spacious  Sunny  Close to BART,Private room,55,10,29
Lake Merritt Shared 1 Bedroom Apartment,Shared room,49,1,18
Lincoln Heights Oakland Cottage,Entire home/apt,115,7,23
2 Twin Beds Adams Pt Historic House,Private room,50,2,173
2 bed private bath west oakland,Private room,100,1,0
Private One Bedroom Apt & Yard  near San Francisco,Entire home/apt,139,2,168
ELEGANT APARTMENT IN VICTORIAN,Entire home/apt,165,2,7
Tree lined private apartment,Entire home/apt,179,5,41
Furnished Oakland Condo Open for Visitors!,Entire home/apt,164,3,2
Charming  central home in Oakland,Entire home/apt,225,7,2
Elegant Home in Oakland Hills,Entire home/apt,275,5,3
Comfy Pvt Studio. WIFI. Pet-friendly. Self-checkin,Entire home/apt,58,28,18
Park-like home in the Oakland hills,Private room,70,2,169
Roomy studio near Piedmont Ave.,Entire home/apt,70,3,138
Cozy studio near everything!,Private room,65,2,0
Oakland Hills -- Private Bedroom with Amenities,Private room,78,3,1
Queen Bed - Adams Pt Historic House,Private room,60,2,46
grand Lake Area with Parking,Entire home/apt,100,2,188
Cozy Lake Merritt Getaway,Private room,52,1,167
Sunny  boho-chic home near the Lake-Business Ready,Entire home/apt,275,5,100
Private Cozy Cottage in Oakland  CA,Entire home/apt,75,4,47
Petite Urban Chalet - a slice of France in Oakland,Entire home/apt,72,2,216
My apartment Is Clean and Charming.,Private room,150,1,1
Montclair Private Room + Bathroom,Private room,77,7,29
Modern & Luxurious Montclair Retreat,Entire home/apt,999,7,6
Pool View Unit  1 Block From Lake Merritt!!,Entire home/apt,110,2,98
Private 2 bedroom Montclair guesthouse  near city.,Entire home/apt,150,30,38
Cozy 1 bed suite  steps from Piedmont Ave,Entire home/apt,113,3,82
Quiet and Comfortable 1 bedroom apt,Entire home/apt,105,2,316
Standalone Studio/Office Cottage,Entire home/apt,85,14,17
Private Bedroom in West Oakland,Private room,71,5,202
Prime spot - travel around the bay!,Private room,250,1,0
Sunny  Artful  and Close to BART,Private room,59,1,159
Private room,Private room,170,1,0
Charming Bistro style townhouse.,Entire home/apt,175,2,1
Cozy Craftsman Studio Guest House,Entire home/apt,100,3,65
HUMBLE APARTMENT,Private room,50,2,44
Beautiful room with bed Internet ,Private room,199,1,0
Clean & Safe Guest Room/ Close to BART,Private room,38,3,27
Huge  epic  historic mansion. Easily sleeps 40+.,Entire home/apt,983,2,120
Zen Room: Bright Spacious Room w/Private Bath,Private room,45,1,233
Sunny  spacious  sanctuary,Private room,75,2,2
Sweet Rockridge studio,Entire home/apt,100,4,104
Cozy Bedroom in urban farmy duplex house,Private room,41,14,106
Cozy Comfort in North Oakland,Entire home/apt,185,1,333
Garden cottage,Entire home/apt,90,7,7
Furnished room in Glenview area,Private room,42,30,12
Charming cottage in Oakland,Entire home/apt,72,30,3
Large Semi-Private Guest Room,Private room,71,4,32
Lovely Garden Cottage,Entire home/apt,89,7,63
Top Floor Uptown 1-6 Guests  one parking,Entire home/apt,160,2,270
Amazing bay views. Rockridge modern,Entire home/apt,629,3,33
Large Sunny 1Br Near Lake Merritt & San Francisco,Entire home/apt,143,2,184
Oakland Hills 1BR Condo Retreat in Gated Community,Entire home/apt,75,30,9
Pvt. Room/Bath in quaint Craftsman,Private room,88,2,137
Clean Quiet Comfy Room,Private room,100,1,96
Casa Bella 3 Bed Apt B in Temescal,Entire home/apt,90,10,17
Home for commercial & film shoots,Entire home/apt,1857,1,0
Cute Loft,Shared room,125,1,2
Home Sweet Home in SF Bay Retreat ),Entire home/apt,285,2,184
Modern Home  Projector  TRX  Gym  2 car garage,Entire home/apt,255,3,14
1 bd unit near the Downtown,Entire home/apt,150,2,147
Magical Modern Cottage with Garden,Entire home/apt,149,2,259
Sunny Garden Studio,Entire home/apt,109,3,281
Large Temescal studio  BART 3 blks  suite remodel!,Entire home/apt,78,2,41
Great in-law with private yard .,Entire home/apt,150,2,0
Oakland Rockridge/Hardy street/frog park,Private room,49,28,46
Top Floor  Corner Unit in High-Rise,Entire home/apt,200,1,0
Clean  Peaceful  Safe Retreat w/Semi Private Bath,Private room,55,14,293
Bright Private Woodsy Retreat with Deck,Entire home/apt,85,30,24
Million $ View Master Suite  larger than 800sf!,Private room,199,1,41
Fab home Rockridge/Berkley for fantastic Xmas,Entire home/apt,500,7,6
Quiet  sunny oasis (5 mins to BART  1 stop to SF),Private room,36,30,24
Sweet Spot 5 mins from BART (1 stop to SF),Private room,34,30,35
beautiful Victorian  charmed neighborhood  near SF,Private room,75,2,0
Bright Mid-Century studio near Lake Merritt,Entire home/apt,88,2,129
Chic Retreat in Scenic Neighborhood,Entire home/apt,179,1,130
