name,room_type,price,minimum_nights,number_of_reviews
Private 1BR Inner Richmond Apt,Entire home/apt,80,30,54
MISSION Outr BedRm3+Fridge+PvtBath,Private room,45,30,40
MISSION Outr BedRmU3+Fridge+MicroWave,Private room,37,30,27
Panorama Pacific View - Pet Friendly,Entire home/apt,185,30,7
Noe Valley Eco-Escape +Maid Service,Entire home/apt,110,30,10
Monthly Shared Home for Students 1,Shared room,30,30,15
Dorm Bed In Friendly Hostel Community #1,Shared room,43,7,403
Northslope Studio in Bernal Heights with a Zen  Leafy Patio,Private room,100,3,152
スタジオアパート,Entire home/apt,80,30,2
Cozy loft in the center of SF. F1A,Entire home/apt,80,30,70
Dorm Bed In Friendly Hostel Community #2,Private room,33,1,422
Wonderful private 1 bedroom apt. F6,Entire home/apt,90,30,53
Views of SF from a nice studio F5,Entire home/apt,90,30,21
Mission Outr Rustic Pvt Bedroom,Private room,40,30,35
Mission Outr CozyBedRm4+Minfridge,Private room,35,30,9
Mission Outr Big Precious Roomy Room,Private room,43,30,35
Social Distance Friendly Private Studio,Entire home/apt,125,3,300
FAB BDRM w/ PrvtBATH  Patio Fridge,Private room,37,30,24
Heart of the Mission: Hot spot,Private room,85,30,92
Hideaway in the Haight,Entire home/apt,101,30,24
Sweet 1 br Garden Apartment -  Lewhit Cottage,Entire home/apt,72,30,21
MISSION Outr BedRM#2 + 2Beds+Fridge+Microwave,Private room,40,30,20
Heart of San Francisco D-town Loft,Entire home/apt,250,30,14
Sutro Garden View,Entire home/apt,85,30,10
Upper Castro Studio,Entire home/apt,82,2,291
Garden Room/En-suite  Private Entrance,Private room,115,2,362
Sunny SF Flat with 5*s,Entire home/apt,175,30,95
Prime Location Bright Private Room,Private room,65,30,135
Spacious Edwardian Flat SF Mission,Entire home/apt,185,4,20
Monthly Shared Home for Students 2,Shared room,30,30,6
Private Room in San Francisco!,Private room,90,45,4
San Francisco Serenity/ lovely home,Entire home/apt,120,2,374
Charming Cottage with Bay View,Entire home/apt,120,30,9
Room w/ a View in the Castro!,Private room,115,1,593
Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,Entire home/apt,120,30,11
Victorian 1BR/1BA in Castro/Duboce,Entire home/apt,109,30,36
SF Victorian With Skyline Views,Entire home/apt,165,30,82
Castro Sanctuary,Entire home/apt,285,3,153
Emergency happy room-sink  UCSF/USF-San Francisco,Private room,56,32,11
Hip  Cozy  Creative  Victorian,Entire home/apt,97,30,80
"Calm  Cool & Collected
on Sunny Bernal Hill",Private room,75,1,134
Marina location  rooftop GGB views+ private deck!,Entire home/apt,300,4,72
Charming Family House near GG Park,Entire home/apt,550,4,18
San Francisco Luxury Summer Rental,Entire home/apt,594,7,1
Charming Private Room in Cozy Apt,Entire home/apt,150,30,14
Modern Architectural Gem - 4 Bdrm,Entire home/apt,1350,5,27
Garden Studio,Private room,150,5,71
Stylish  Spacious and Quiet Flat!,Entire home/apt,148,5,200
Cozy Room in Eclectic SF Farmhouse!,Private room,78,30,146
Lake Street Single Family Home,Entire home/apt,515,30,18
Prime Location - Small Basic Room,Private room,53,30,120
Best Views in all of San Francisco,Entire home/apt,170,30,108
Super central  modern Victorian Apartment  2.5 br,Entire home/apt,275,5,19
Romantic Marina Garden Studio,Entire home/apt,79,30,110
Ground Floor Studio with Garage Parking,Entire home/apt,70,30,90
Cute Private 2Br Apt in the Mission with Parking!,Entire home/apt,149,30,123
SF Urban Haven & Secret Garden,Private room,96,3,237
Charming views in peaceful area by Metro subway,Private room,89,3,378
Castro Cottage w/ Secret Garden,Entire home/apt,170,30,159
DOWNEY STREET - Victorian Flat,Entire home/apt,135,30,159
FINANCIAL DIST: Gino's Cozy Getaway,Entire home/apt,110,30,24
FIN. DIST: Mario's Studio Penthouse,Entire home/apt,135,30,51
Mission Outr PvtBDRm2D w/ fridge+microwave,Private room,45,30,10
Grant Avenue Apartment,Entire home/apt,92,30,66
Family-Friendly Flat In San Francisco  CA. USA,Entire home/apt,220,3,254
Private Entrance Garden Studio,Entire home/apt,138,2,498
One room overlooking Precita Park,Private room,80,4,203
Fully Furnished 1 bedroom apartment,Entire home/apt,140,30,2
Renovated Historic Home,Entire home/apt,136,30,213
Monthly Shared Home for Students 3,Shared room,30,30,9
Monthly Shared Home for Students 4,Shared room,30,30,6
Monthly Shared Home for Students 5,Shared room,30,30,3
3 Bdrm City View Home w/Parking  deck ,Entire home/apt,279,2,413
Cozy fully furnished one bedroom apartment in SF,Entire home/apt,199,30,78
Virtually Your Own Apt in Nth Beach,Entire home/apt,130,3,498
Haight Ashbury Experience Room 2,Private room,60,1,492
Spacious Garden-Level Apartment,Entire home/apt,130,30,24
Haight Ashbury Experience Room 1,Private room,60,1,461
Haight Ashbury Experience Room 4,Private room,60,1,515
Bernal Heights Views Garden Hottub,Entire home/apt,147,5,49
Great Ashbury Studio in SF  #3,Entire home/apt,90,30,45
Haight Ashbury Experience Room 3,Private room,60,1,444
Penthouse Master Suite Panoramic View with Decks,Private room,145,2,220
Beautiful luxury house w/ Private Deck,Entire home/apt,149,2,125
Dorm Bed In Friendly Hostel Community #3,Shared room,46,7,367
Bernal pied-à-terre,Entire home/apt,135,30,18
Nob Hill Mini Mansion 4b/4b,Entire home/apt,1000,1,72
Mid-Century Garden Flat in Charming Upper Castro Victorian,Entire home/apt,195,30,80
Lovely Private Suite Near UCSF- Monthly Only,Entire home/apt,99,30,113
Contemporary Penthouse with Two Beds and City View,Private room,90,2,228
Spacious SF Getaway Near The Ocean,Entire home/apt,141,3,217
Dorm Bed In Friendly Hostel Community #4,Shared room,45,7,328
North Beach Chinatown Apartment,Entire home/apt,90,30,73
1 Bedroom near Ballet Symphony,Entire home/apt,131,30,8
Private entrance bd/bath by GG Park,Private room,80,2,332
Room with Bay Views,Private room,68,30,16
Dorm Bed In Friendly Hostel Community #6,Shared room,46,7,241
Dorm Bed In Friendly Hostel Community #5,Shared room,45,7,220
Golden Gate Park 1BR,Entire home/apt,94,30,14
Elegant Victorian Flat in Haight,Entire home/apt,250,2,137
Luxury Condo Downtown/ SoMa,Entire home/apt,81,30,105
SURF Ocean Beach + Golden Gate Park,Shared room,35,30,134
Sunny Potrero Townhouse  Nest ,Entire home/apt,339,4,33
Newly remodeled clean/private bath,Private room,79,3,88
Comfortable and tranquil SF escape,Entire home/apt,110,3,367
Sunny 3 BR home in the Mission  great location,Entire home/apt,525,4,13
Bungalow Rooms with Great Views,Private room,250,1,35
Art & Sun Lovers abode in MISSION,Private room,42,30,96
Cozy  Charming Cottage nestled in a Quiet Garden,Entire home/apt,79,30,210
Castro States Street View Penthouse,Entire home/apt,210,30,4
Spacious Modern City Oasis with views  avail 30+d,Entire home/apt,555,7,17
Stylish Potrero Garden Flat for Two,Entire home/apt,196,2,196
Mission Outr PvtBDRmD3 + MiniFridge,Private room,45,30,18
Garden Apartment Oasis with Lush Greenery and a Hot Tub,Entire home/apt,285,2,185
SF BedRM 4,Private room,32,30,10
Clean & Tidy Flat 1 block beach/Cafes,Entire home/apt,125,30,207
Lovely  garden studio apartment,Entire home/apt,169,7,63
North Beach Best Location and View,Entire home/apt,100,30,111
Pacific Heights 3 bedroom home,Entire home/apt,325,7,44
2BR North Beach - Perfect for Business or Leisure,Entire home/apt,600,1,43
Small but practical studio in SF,Entire home/apt,90,30,27
Sleep in  HappyBudha Retreat Room,Private room,51,2,79
Spacious & artsy 2br Dolores Park flat,Entire home/apt,285,3,131
Lovely beautiful Apt Pac Fillmore,Entire home/apt,199,30,33
The Clock Tower  circa 1907.,Entire home/apt,250,30,6
Victorian Flat amongst the Trees.,Entire home/apt,150,30,112
Castro Cottage: Room & Private Bath,Private room,119,3,194
Marina Designer Showplace   elegant bedroom “,Private room,140,30,127
Perfect Mission Location; Parking; Spacious,Entire home/apt,147,30,5
Best area Bright LARGE Beautiful,Private room,99,30,3
Large Victorian House in Castro,Entire home/apt,662,4,19
Charming Bungalow on the Sunnyside,Private room,75,1,44
Master bedroom suite,Private room,85,30,19
Lovely view condo near BART/Mission,Entire home/apt,160,3,35
Sunny  garden view bedroom,Private room,55,30,41
Castro Classic Victorian w/ Views,Private room,128,2,388
MissionOutr PvtBR w/ TwinBed+Fridge+Microwave,Private room,35,30,21
Mission Outr BedRmD1 w/ Patio+Fridge+Microwave,Private room,35,30,27
Mid-Century Modern Flat  Central Locale,Private room,90,4,23
Beautiful  spacious  modern apt with great views,Private room,70,30,0
Garden Lovers @Heart of the Castro,Private room,142,2,90
Luxury Apartment in SOMA Sleeps 4,Entire home/apt,500,30,1
Private Garden Room- Near UCSF  Sutter Heath & DT,Entire home/apt,60,30,244
Castro View Whole Top flr Apartment,Entire home/apt,549,3,43
Cozy room in the Mission,Private room,60,3,116
Beautiful 4-bdrm in San Francisco,Entire home/apt,849,5,15
Best location in San Francisco,Entire home/apt,130,3,297
3Br/2Bath Mid century home in Bernal Heights,Entire home/apt,390,5,13
Serene 1 Bedroom Garden Unit in Sunny Potrero,Entire home/apt,200,4,131
Stylish Mission Condo  steps to Dolores Park,Entire home/apt,355,1,36
Amazing modern views house in SF,Entire home/apt,700,2,35
Luxury PanoView NoeValley Penthouse,Entire home/apt,189,30,80
Prime Location - Studio Apartment,Entire home/apt,76,30,24
Wild Garden unit  (coders' paradise),Entire home/apt,98,30,22
Luxury Bed & Bath with private Living Room,Private room,145,2,227
Sunny Room w/ Private Washroom,Private room,59,31,12
Private  cozy studio near nature,Entire home/apt,120,30,231
Penthouse Studio w Rooftop Deck!,Entire home/apt,95,30,10
Shelli's Student Home4(1 Month Min),Shared room,30,30,11
Shelli's Student Home3(1 Month Min),Shared room,30,30,9
Shelli's Student Home2(1 Month Min),Shared room,30,30,7
Restful Room in a Condo with a Wood Fire,Private room,133,2,284
Classic Room @ Heart of The Castro,Private room,155,2,70
Cool Blue @ The Heart of The Castro,Private room,126,1,28
4BR Classic Edwardian Top Floor 10 Min to Moscone,Entire home/apt,695,1,29
Right in the middle living,Entire home/apt,150,30,20
OceanBeach2br2BathFreeParking!,Entire home/apt,338,4,131
Lux Furnished  Historic Home. Bay Views  Huge Yard,Entire home/apt,190,30,8
Charming Apt in the middle of SF F1,Entire home/apt,90,30,23
Live Where the City meets the Sea,Private room,40,30,98
Modern 2BR/1BA Russian Hill Condo,Entire home/apt,165,30,44
CLEAN & Comfy home in very central location!,Entire home/apt,425,3,42
2BR  2BA w/parking in San Francisco,Entire home/apt,205,6,12
Cozy 1BR near Golden Gate Park available monthly,Entire home/apt,90,30,62
Russian Hill Studio,Entire home/apt,125,30,3
Charming suite in West Portal area,Entire home/apt,160,3,445
Gorgeous Bernal Heights Studio Apartment,Entire home/apt,120,3,221
Penthouse Panoramic View Home with Decks,Entire home/apt,249,1,32
2 bedroom garden flat  heart of SF,Entire home/apt,280,3,26
Private bath/Queen bdrm/Super Location,Private room,105,2,270
Monthly Shared Home for Students 6,Shared room,30,30,1
Three cozy rooms in an SF Edwardian home!,Private room,60,2,80
Sunny Home in Prime Bernal Heights,Entire home/apt,230,4,22
Grand 1880's Victorian in San Fran,Entire home/apt,400,2,108
Spacious Bright 3 br/2ba in Potrero Hill,Entire home/apt,245,6,23
Mission District - Perfect Location,Entire home/apt,132,30,184
Central San Francisco Urban Dream,Entire home/apt,375,3,37
Central San Francisco Dream,Private room,130,3,102
Spacious 1brm w/ breathtaking view,Entire home/apt,172,4,64
Comfortable space of your own in SF,Entire home/apt,130,3,165
Large  open flat in sunny Potrero,Entire home/apt,170,30,128
2-level upper flat in sunny Potrero,Entire home/apt,250,30,17
Charming Studio near Dolores Park,Entire home/apt,103,7,221
Contemporary Home with Mid-Century Modern Design,Entire home/apt,220,30,104
Million Dollar Penthouse  Remodeled,Entire home/apt,350,30,115
★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,Entire home/apt,266,2,84
Bernal Hill Farm House -with views,Entire home/apt,275,30,8
Million Dollar View Stunning Modern,Entire home/apt,200,365,8
Beautiful Noe Valley Edwardian flat,Entire home/apt,260,3,18
Sunny  top floor flat,Entire home/apt,83,30,71
Potrero Paradise: Lux  Hot Tub  Balcony w Views!,Private room,134,5,339
Buena Vista Bungalow,Entire home/apt,199,5,8
Lrg Sunny Flat/1 Blk fr Lombard St,Entire home/apt,126,31,79
Mission Dolores Home in Prime Area,Entire home/apt,495,3,48
Amazing Private Room w/View in Beautiful SF Flat,Private room,51,30,11
Master bedroom in Victorian home,Private room,75,1,33
Sunny  quiet private room with parking,Private room,85,2,20
Sunny 4-Bedroom Family Home Central SF Location,Entire home/apt,449,4,19
Mission Outr CozyBedrm2 + MinFridge,Private room,43,30,15
Escape to Potrero Paradise with Stunning Views and Hot Tub,Entire home/apt,619,28,33
★ Penthouse in excellent location with views!,Private room,133,1,91
Garden Suite by Golden Gate Park  Private Bathrm,Entire home/apt,109,1,821
Charming Noe Valley Garden Oasis,Entire home/apt,119,4,133
Great Family Home  Quiet Street  Close to GG Park,Entire home/apt,375,3,24
Beauty in the Heart of North Beach,Entire home/apt,175,2,21
Peaceful  Noe Valley Refuge,Private room,95,1,643
Comfortable Room in Glen Park (SF),Private room,68,2,373
Upscale View Cottage in San Francisco 3br/ 2.5ba,Entire home/apt,550,4,13
Best San Francisco Airbnb! Walk Everywhere!,Entire home/apt,138,30,40
Spacious Noe Valley Victorian,Entire home/apt,1000,3,20
2-Bed Lower Haight Apt with Deck!!!,Entire home/apt,280,3,18
Enormous beautiful room in a great area,Private room,93,1,69
Luxurious  high end  modern  remodeled Victorian.,Entire home/apt,1049,4,9
Cozy Suite by Golden Gate Park  Private Bathrm,Entire home/apt,99,10,745
Light garden facing room with Private Bath,Private room,110,2,239
Beautiful Nob Hill Apartment with Perfect Location,Entire home/apt,250,7,22
True Gem w/ HOT TUB  a block from Mission District,Entire home/apt,723,2,16
Quiet bedroom with private bathroom,Private room,66,1,47
Stylish Lower Haight Victorian Room,Private room,95,2,369
Noe Valley 3BR/2.5 BA w/ views,Entire home/apt,571,30,199
Prime Location - Single Airy Room,Private room,56,30,98
Atop Potrero: Lux  Hot Tub  Large Deck w Views!,Private room,134,2,292
Eclectic Queen Anne Victorian in NOPA,Entire home/apt,361,30,1
Cute Bright 2BR Downtown walk to BART,Entire home/apt,66,30,20
Warm Comfortable Room & 2 Closets,Private room,68,31,13
Sunny Mission Retreat-Shared Room & Skyline Views!,Shared room,69,30,54
Newly Renovated - San Francisco in Style,Entire home/apt,975,3,55
Walker's Paradise - Heart of SF,Entire home/apt,450,7,73
Beautiful and Spacious Loft - SOMA,Entire home/apt,249,30,106
Sunny Modern Luxury Condo!,Entire home/apt,85,30,41
Mission Retreat-Private Room & Rooftop Sun Garden!,Private room,69,30,1
Lovely Victorian Flat - Castro Area,Entire home/apt,110,30,261
Potrero Suite: Lux 2BR Fantastic Views + Hot Tub,Private room,257,2,41
Comfy Room in SF Victorian house,Private room,35,31,29
Modern Cozy Apt - Stunning Hills & Hiking,Entire home/apt,95,30,11
Room with Private Sitting Area,Private room,900,4,80
SF Penthouse right next to the Moscone Center,Private room,280,2,21
San Francisco Marina Garden Studio,Entire home/apt,110,30,55
Beautiful Dolores Park Victorian,Entire home/apt,500,3,20
Gorgeous 1BR - heart of Noe Valley,Entire home/apt,178,60,6
1 Bed Rm & 1 Bath Room w/ Bay VIew (in 2BR Shared),Private room,130,30,41
Expansive Bay View Condo,Entire home/apt,350,3,32
San Francisco Living Like A Local,Entire home/apt,159,4,117
Stylish  Comfortable Apartment Close to Twin Peaks,Entire home/apt,257,1,328
Private room and Private bath.,Private room,79,3,270
Glen Park Private Room with a View,Private room,80,4,167
Quiet Room in Our Friendly Home,Private room,90,3,317
Great views - Lg Sunny 2bdrm Victorian SF flat,Entire home/apt,286,2,22
Grand victorian flat in mission SF,Entire home/apt,240,2,22
Private Room: Escape to the Mission,Private room,95,2,414
Home in the Heart of the Mission,Entire home/apt,136,7,6
Modern home in sunny Noe Valley,Entire home/apt,506,3,52
Sunny San Francisco Spot near Golden Gate Park!,Private room,159,30,8
Modern 3 Bedroom SF  View Home,Entire home/apt,395,3,62
Cheerful  Private Garden Studio - Retreat from the City,Entire home/apt,165,5,411
Cozy Mission Garden Rooms,Entire home/apt,175,2,264
Shared room with bathroom 1 person.,Shared room,67,30,0
Mission Outr CozyBedRm3 + MinFridge,Private room,35,30,18
Modern and Serene House on Dolores Park,Entire home/apt,450,4,34
2BR Penthouse with 4 sunny decks,Entire home/apt,349,4,63
Private Entry to Private Bed/Bath w Garden Outside,Private room,120,3,264
Charming Cole Valley Private Suite,Entire home/apt,145,1,630
Sutro Tower Sunsets!  private mini-suite,Private room,36,30,29
Marie's sunny spacious Mission loft,Entire home/apt,180,30,4
Stunning Views Near Haight & Castro,Entire home/apt,160,30,80
Garden suite home office in safe area,Entire home/apt,89,5,318
Private Apartment in the Inner Richmond of SF,Entire home/apt,135,3,228
Walk to De Young and Academy of Science,Entire home/apt,230,31,0
Bright  Serene Sanctuary above the Castro 3BR/Pkg,Private room,399,30,45
Mission Flat w/Deck&Garden,Entire home/apt,327,6,18
Clean Luxurious Guest Suite Near SF Ocean Beach,Entire home/apt,139,3,473
Spacious 1 Bedroom with Garden in Sunny Noe,Entire home/apt,135,30,259
Clipper Street Cottage,Entire home/apt,139,3,300
Spacious 2BR in Noe with Parking,Entire home/apt,239,30,138
Studio in the heart of the Mission!,Entire home/apt,95,30,21
Luxurious  modern  beautiful A+view,Entire home/apt,162,30,28
Relax in a Charming Edwardian Flat in Russian Hill,Entire home/apt,280,30,183
PRIVATE BDRM in LG 2BDRM/2BATH FLAT,Private room,180,2,5
Spectacular Bay View Russian Hill,Entire home/apt,395,3,134
Short-Term Furnished Rental Nob Hill FiDi: 1BR/1BA,Entire home/apt,123,30,9
Castro/Corbett Heights Condo,Private room,125,1,355
Sunny Room Heart of the Mission!,Private room,100,7,684
Cole Valley Garden Retreat / walk to UCSF,Entire home/apt,170,30,114
Remodeled Beauty in Haight Ashbury,Entire home/apt,225,30,73
MIssion Charmer in Foodie Paradise - 3bd/1ba,Entire home/apt,174,3,293
Amazing flat in Haight Ashbury,Entire home/apt,135,30,124
Beautiful apartment with garden close to the water,Entire home/apt,128,30,19
Panoramic View  Gorgeous  Homey:,Entire home/apt,200,30,23
Gorgeous Mission Loft  Great Light!,Entire home/apt,399,7,50
Sunlit Precita Park 2BR,Entire home/apt,143,31,88
Spacious Gem to Entertain or Relax,Entire home/apt,365,2,109
Charming one bedroom in Noe Valley,Entire home/apt,122,3,213
PrivateBath+cat/Hike/Bike/TransitScore97,Private room,100,2,408
Modern view house up above the Castro  3+bdrm/2ba,Entire home/apt,613,5,26
Incredible place in hippest SF hood,Private room,99,4,140
Private Mission Rm w/ Modern Design,Private room,124,8,171
Huge Condo in the best Location,Entire home/apt,350,183,3
Huge 1BR Apartment + Garden (NoPa),Entire home/apt,191,7,130
Exquisite Top Floor Castro Jewelbox + Parking,Entire home/apt,115,30,15
Dorm Bed In Friendly Hostel Community #7,Shared room,46,7,212
Dorm Bed In Friendly Hostel Community #8,Shared room,45,7,208
Dorm Bed In Friendly Hostel Community #9,Shared room,46,7,200
Garden Apartment Next to Duboce Park,Entire home/apt,100,30,34
Attic Master Suite with Kitchenette,Entire home/apt,130,3,222
Sunny  artistic loft retreat – South Beach,Entire home/apt,310,4,62
Cozy Victorian in Alamo Square Area,Private room,105,3,115
Private Room With Best Location In city,Private room,73,30,23
Perfectly Located Russian Hill Flat,Entire home/apt,105,30,2
Most Luxury condo in SF!,Entire home/apt,330,30,2
Absolutely Private  Wi Fi  Laundry  Public Parking,Entire home/apt,155,30,61
Gorgeously Renovated Coastal Victorian Home,Entire home/apt,399,3,109
All new  spacious apartment & yard,Entire home/apt,165,4,87
Sunny Pac Heights Studio w BAY VIEW,Entire home/apt,175,200,2
Luxury Furnished Studio - VIEW!!!,Entire home/apt,170,30,10
Chic 1BR Apartment on Grant Avenue,Entire home/apt,169,30,57
Entire home/apt in San Francisco,Entire home/apt,93,30,11
Kid friendly apt near Duboce Park,Entire home/apt,249,2,49
Apartment across from Precita Park!,Entire home/apt,80,30,248
Master bedroom with private bath,Private room,65,3,266
Bedroom with view in large house,Private room,53,3,242
Historic SF Victorian,Entire home/apt,725,5,3
Bedroom in house with twin beds,Private room,55,3,214
Multi Level Loft with Luxurious Patio and Fiber Internet,Entire home/apt,300,30,63
Private Room in a Stunning Penthouse Apartment,Private room,116,4,152
ALL INCLUSIVE STARTUP COMMUNITY MISSION DIST 22,Private room,62,30,4
Queen Bedroom with Full Bathroom,Private room,150,31,7
The Veranda Studio - Business Ready,Entire home/apt,179,30,161
The Penthouse,Entire home/apt,199,30,79
Ashbury Top Floor Apt A5,Entire home/apt,90,30,10
HUGE Open Concept Living in A+ Location,Entire home/apt,160,30,32
Gorgeously Renovated Coastal Victorian Share,Private room,199,4,27
Business-Friendly Charmer w/  Deck near The Castro,Entire home/apt,140,30,125
Modern and Elegant 2/2 with Parking,Entire home/apt,360,3,88
ALL INCLUSIVE STARTUP COMMUNITY MISSION DIST 35,Private room,58,30,5
Fully Furnished Condo w/ VIEW of SF,Entire home/apt,205,180,0
2BR: Clean  cozy  family friendly spot next to GGP,Entire home/apt,150,30,225
Marinafront Condo - Designer Luxury!,Entire home/apt,485,3,7
Spare room in my colorful  cozy and zen apartment.,Private room,99,1,229
Sunny  modern apt in Lower Haight,Entire home/apt,269,2,9
Comfortable Potrero Hill 2 BDR Home,Entire home/apt,295,30,95
Stunning apartment with roof deck!,Entire home/apt,565,90,13
Monthly Furnished Condo with View!,Entire home/apt,149,30,1
The Mission Room in 1906 SF Victorian,Private room,109,3,167
Elegant Family Flat on GG Park,Entire home/apt,250,30,84
Private Rm  Mission Dist  1907 Bldg,Private room,93,4,246
Spectacular views in South Beach,Entire home/apt,205,30,19
Unique Home at Garden Getaway Retreat/Tub/Views,Entire home/apt,799,5,25
Greatest location  S F   NOPA  1,Private room,45,30,13
Upper Castro Flat,Entire home/apt,125,3,372
3BR/2BA central Cole Valley condo 1500 sf,Entire home/apt,350,30,101
Central apartment - Market Street with parking,Entire home/apt,94,30,39
HUGE Home& CAR... BEST SF AREA!  ALL 5 ** reviews!,Entire home/apt,990,7,11
One block from Golden Gate Park!,Entire home/apt,100,30,68
Sunny Room w/Roofdeck @Dolores Park,Private room,250,2,78
Casa Quixote Mission flat w/parking,Entire home/apt,200,1,193
Private & Sunny Bird’s Nest-View Studio Apartment,Entire home/apt,118,30,22
Victorian top floor flat  Mission,Entire home/apt,136,30,6
Luxury Interior Designer’s GH/Apt -  Pac Heights,Entire home/apt,225,2,134
Studio Apt on Sunny Potrero Hill,Entire home/apt,221,30,50
Huge Knockout Panoramic View Suite  Fireplace,Private room,85,30,47
In The Heart of Haight/Ashbury #1,Private room,55,30,172
Amazing SOMA Victorian  Corporate,Entire home/apt,175,31,110
Fully Private Garden Studio w/bath,Entire home/apt,91,30,271
Beautiful Modern 3BR/2BA in NOPA,Entire home/apt,614,3,63
One BR in NB with Sweeping Bay View,Entire home/apt,225,30,90
Private Bedroom w/ share Bathroom,Private room,108,2,115
Bright Haight Victorian,Entire home/apt,210,1,43
Sunny North Beach Guest Room in a Stylish Flat⚡,Private room,99,30,106
Buena Vista Heights Penthouse,Entire home/apt,300,30,1
Potrero Hill Retreat,Entire home/apt,181,30,153
Amazing Beachfront House  Hot Tub - 4BR,Entire home/apt,595,3,73
Country living in the Mission!,Entire home/apt,250,4,41
ALL INCLUSIVE STARTUP COMMUNITY MISSION DIST 03,Private room,65,30,4
Tranquil Suite Oasis,Entire home/apt,172,1,590
Haight Ashbury Experience Room 5,Private room,53,1,484
Private Room in Ocean Beach Cottage,Private room,97,3,238
