name,room_type,price,minimum_nights,number_of_reviews
"Executive Downtwn Contemporary 2BR Groundfloor
Apt",Entire home/apt,155,2,191
2BR / 1 Bath - Near Castro/DT Mtn View and 85/101,Entire home/apt,125,31,7
Modern Downtown Los Gatos Apartment,Entire home/apt,150,30,17
HackerHome - Sunnyvale Private Room,Private room,99,30,13
HackerHome - Santa Clara: bunk 1a,Shared room,50,5,18
Best for International visitor,Private room,68,3,1
Guest Bedroom in Modern Townhouse,Private room,100,1,57
2nd Floor Private Bedroom I,Private room,85,3,70
Spanish Style Charmer Convenient To All Freeways,Private room,99,1,23
HackerHome - Downtown Mountain View: Castro Street,Shared room,35,30,40
HackerHome - Sunnyvale: bunk 2,Shared room,35,30,18
HackerHome - Sunnyvale: female only room,Shared room,35,30,22
Luxurious Single Family House,Entire home/apt,485,14,4
Handel Queen Bedroom in Happy Home!,Private room,55,31,24
Palo Alto/Stanford Garden Hideaway,Entire home/apt,220,4,28
Downtown Private Home with Backyard,Entire home/apt,275,1,48
Private Bedroom+Bathroom+Entrance,Private room,50,1,216
Bach Comfy Room in a Happy Home,Private room,40,30,45
Room&Private Bath in Silicon Valley,Private room,62,4,26
Santana Row Modern Loft in Silicon Valley,Entire home/apt,209,28,69
Large furnished 1BR Near Apple/280,Entire home/apt,105,7,8
AC  Gar  Gas Stove  HW fl  near Costco + Caltain,Entire home/apt,92,7,12
Amazing 3800 sq.ft home  built 2012,Entire home/apt,1286,7,0
Penthouse with View and location!,Entire home/apt,199,30,51
Cozy Cottage  Private Entrance,Entire home/apt,119,2,180
Cozy Redwood Studio in Foothills,Entire home/apt,88,21,230
Room in Penthouse Condominium,Private room,90,30,47
Private room in super convenient Mtn View location,Private room,43,31,9
2 BR/ 2 levels TH in Silicon Valley,Entire home/apt,139,30,103
Beautiful house   Perfect Location,Private room,99,1,162
HackerHome - San Jose Dwtn: bunk 3,Shared room,26,2,24
HackerHome - San Jose Dwtn: bunk 3,Shared room,24,2,37
HackerHome - San Jose Dwtn: priv rm,Private room,50,2,16
HackerHome - Sunnyvale Plug & Play4,Shared room,29,30,19
HackerHome - Sunnyvale: bunk 3,Shared room,30,30,20
Serene House in 1.5 Acre Resort like setting.,Entire home/apt,229,30,25
Caribbean Blue - Quiet  Clean  Near Airport & Town,Private room,29,1,152
HackerHome - Sunnyvale: bunk 1,Shared room,35,30,14
Hacienda Ranch in Milpitas  CA,Private room,122,1,0
Ultra Spacious  Contemporary Home in Palo Alto.,Entire home/apt,750,7,0
Bright and Cheerful 3BR 2BA with Office,Entire home/apt,219,31,2
Comfy  Cozy & Affordable 3-San Jose,Private room,39,2,61
HackerHome - San Jose Dwtn: bunk 1,Shared room,33,2,21
Downtown Mountain View Rose House,Entire home/apt,375,3,31
Santana Row Condo Facing the  Row  (Super Host),Entire home/apt,179,21,82
Private Spacious Room - Near Apple New Campus,Private room,50,14,9
Palo Alto Country House,Entire home/apt,290,3,24
Cool Central Mountain View!,Entire home/apt,90,28,90
Updated quiet townhouse in Silicon Valley,Entire home/apt,105,2,4
HackerHome - San Jose Dwtn: bunk 2,Shared room,28,2,27
Beautiful Garden Eichler Cottage with Studio,Entire home/apt,150,184,1
Iris House Cozy room in dwntn Palo Alto & Stanford,Private room,95,30,198
Spacious room  welcoming home,Private room,60,1,42
1BR 1BA walk to Willow Glen dining  Silicon Valley,Private room,110,1,219
beautiful cottage 2B 1Bah,Entire home/apt,213,2,8
Cozy  quiet  beautiful home,Private room,85,1,23
** 2BR Remodel w/ New Furniture ***,Entire home/apt,185,1,50
Charming Palo Alto Carriage House,Entire home/apt,139,7,97
Private Comfortable Guest Suite - Quiet Palo Alto Cul-De-Sac,Entire home/apt,170,1,189
Private room in San Jose/Campbell,Private room,65,2,35
Bdrm suite with private  entrance,Private room,75,2,53
Tropical Tahiti - Near Town  Airport  Quiet  Clean,Private room,29,1,178
Nantucket Isle: Clean  Peaceful  Near Airport/Town,Private room,27,1,171
2 Blocks Behind old Apple HQ  2 miles from New,Private room,65,2,26
Excellent for the Business Traveler,Private room,79,4,60
Private master room - near downtown,Private room,45,14,8
Poolside guest house in Willow Glen,Entire home/apt,90,2,399
Cottage near downtown Palo Alto,Entire home/apt,137,2,165
2BD Palo Alto home  great location,Entire home/apt,325,1,73
Single Room with Private Bathroom,Private room,80,3,34
Large Gorgeous Corporate House In Prime Location,Entire home/apt,400,7,13
A fabulous private suite in Silicon Valley.,Private room,71,4,39
Nice Top Floor 2 Master Suites Executive Townhouse,Entire home/apt,200,30,15
Private Clean Quiet Room in Nice neighborhood,Private room,42,15,2
HackerHome - Sunnyvale Plug & Play2,Shared room,45,30,16
HackerHome - Sunnyvale Caltrain,Shared room,33,30,15
HackerHome - Sunnyvale: bunk 1,Shared room,29,30,12
Private Suite w bathroom. Close to Stanford Campus,Private room,88,5,13
Newly renovated: Near Caltrain & Costco Sunnyvale,Entire home/apt,145,7,6
3 BDRM Exec Home near Stanford,Entire home/apt,234,28,33
Going through a Separation?Furnished Corporate Apt,Entire home/apt,125,7,0
Upstairs room  private bath  gym,Private room,85,30,64
Best of the Row  2000sf Terrace Villa —Happy Home,Entire home/apt,452,1,40
Downtown Mountain View - 1/1 Condo,Entire home/apt,150,3,55
Engineers & Entrepreneurs: FREE Food  Super Clean,Shared room,39,4,47
545 #3 1bdrm/1bth dwntwn hardwd A/C,Entire home/apt,115,3,42
Big room: fun place at your pace!,Private room,45,2,14
The Lavender House,Entire home/apt,127,1,189
Comfy room with hot-tub  pool  near SJC & SAP,Private room,100,2,404
Peaceful 3BD/2BA Bungalow  Heart of Silicon Valley,Entire home/apt,179,2,148
Spacious Studio with Laundry,Entire home/apt,99,21,8
A Stone's Throw Away from Old Downtown Palo Alto,Private room,95,7,83
Craftsman  Palo Alto 4-5 bedrooms  2.5 baths.,Entire home/apt,495,7,12
HackerHome - Downtown Mountain View: Castro Street,Shared room,30,30,19
Engineers: 30% Discount/mo  Unli Food  Super Clean,Shared room,42,6,32
Engineers & Entrepreneurs: FREE Food  Super Clean,Shared room,39,5,27
HackerHome - San Jose Dwtn: bunk 6,Shared room,40,2,30
HackerHome - Cupertino: bunk 2,Shared room,30,2,18
HackerHome - San Jose Dwtn: bunk 7,Shared room,27,2,23
HackerHome - 1 mile 2 Infinite Loop,Shared room,24,2,11
HackerHome - De Anza College bunk,Shared room,35,2,14
HackerHome - Cupertino: bunk 1,Shared room,50,2,10
HackerHome - Cupertino: private rm,Private room,85,2,9
HackerHome - Mountain View: Castro4,Shared room,24,30,27
Cozy Family Friendly Apartment,Entire home/apt,125,6,57
Family Friendly Apartment,Entire home/apt,120,6,108
Cottage  central silicon valley,Entire home/apt,149,3,124
Spacious room in quiet neighborhood,Private room,120,1,26
Engineers: 30% Discount/mo  Unli Food  Super Clean,Shared room,42,6,23
Executive garden apt. walk downtn ,Entire home/apt,155,2,216
Bright and Luxurious Villa Perfect for Business),Private room,581,7,11
Best Deal-Rivermark-Santa Clara!,Private room,105,3,14
*SUPER CLEAN*EXEC SUITE*QUIET AREA*SKYLINE VIEWS*,Entire home/apt,99,2,3
Engineers & Entrepreneurs: Unlim Food  Super Clean,Shared room,30,6,34
Entrepreneurs & Engineers: Super Clean Great Food,Shared room,42,6,39
WELCOME 2 PARADISE VINEYARD CASITA @ 10 ACRE RANCH,Entire home/apt,179,1,17
Luxury Condo DwnTwn SJ SAP/Caltrain,Entire home/apt,130,30,37
3br 3ba ranch home in Mountain View,Entire home/apt,290,3,14
Nice Cupertino Area Condo- EZ access to everywhere,Entire home/apt,78,30,1
Private & quiet Studio,Entire home/apt,110,2,192
Entrepreneurs & Engineers: Super Clean Great Food,Shared room,30,6,49
Cozy Cottage in Los Gatos,Entire home/apt,182,2,85
Amazing Views  Gated  Large Tuscan,Private room,60,30,22
Paris Nights: Tranquil  Clean  Near Airport/Town,Private room,27,1,175
PRIVATE ENTRANCE SUITE LOCATION! SUPERHOST REVIEWS,Private room,98,3,64
Tv/Clean/queen/private shower near Apple/kaiser,Private room,70,5,25
2BR Townhouse in Downtown San Jose,Entire home/apt,200,1,195
MR1: Fantastic San Jose 3 bdrm,Entire home/apt,194,14,41
Private room in North San Jose !,Private room,76,2,5
5 Star Loft in Santana Row!,Entire home/apt,375,3,47
Peaceful Room Los Gatos  Home,Private room,85,1,36
Bright room overlooking the hills,Private room,61,1,58
Home away from home in Santa Clara,Entire home/apt,195,2,114
Your Home in Silicon Valley,Entire home/apt,379,2,26
* LARGE 2BR w/ AC and Greenery in Mountain View **,Entire home/apt,229,1,41
Stunning Pool Cottage walk to downtown.,Entire home/apt,370,9,56
Big Home on Quiet Court w Hot Tub,Entire home/apt,262,3,3
Cozy bedroom with morning light,Private room,61,1,60
Cheerfully decorated master bedroom/private bath,Private room,73,1,47
Mins to Google  Apple  Face Book,Entire home/apt,150,5,14
Remodeled Eichler Mid-Century House in Palo Alto,Entire home/apt,700,4,10
Private Room w/ Separate Entry in Sunnyvale,Private room,85,7,9
Iris House: Garden room - dwntn Palo Alto/Stanford,Private room,110,30,114
HackerHome - Mountain View - dwtn 1,Shared room,38,30,22
Ladybug Studio in Mountain View,Entire home/apt,95,2,386
Single room,Private room,60,3,0
,Private room,80,2,0
Private 1Br Studio/In-Law Kitchen/Bathrm,Entire home/apt,90,2,74
Downtown Mountain View Oasis,Private room,400,3,40
Charming bungalo,Private room,65,5,36
HackerHome - Mountain View - dwtn1,Private room,45,30,14
*SUPER CLEAN EXEC SUITE*SKYLINE VIEWS*QUIET AREA,Entire home/apt,86,3,74
Private room in Cupertino!,Private room,60,80,7
Luxury 3 bd Business/Vacation in Rivermark,Entire home/apt,231,3,107
**PROFESSIONALLY CLEANED*LOFT*QUIET AREA*FAST WIFI,Entire home/apt,86,2,32
HackerHome - Mountain View - dwtn4,Shared room,30,30,10
HackerHome - Mountain View - dwtn 2,Shared room,30,30,23
ytstyle private room #2 for rent,Private room,48,5,98
! LARGE 2BR w/ AC and Greenery in Mountain View !!,Entire home/apt,229,1,26
Casablanca  Master Suite,Private room,82,4,52
**Premium Executive Condo. with Maid Svcs**,Entire home/apt,250,30,29
HackerHome - Mountain View: Castro1,Shared room,33,30,21
HackerHome - 1.5 miles to Ycom,Shared room,29,30,11
Comfy King Bed and Private Bath,Private room,72,3,23
Hostel~7~Sunnyvale Dorm style~outside door~G00gle,Private room,37,3,25
HackerHome - Mountain View priv rm,Private room,50,30,12
Peaceful Garden House 3bdrm/2bath,Entire home/apt,180,30,66
Monthly Rent for new house suits,Entire home/apt,105,30,39
Luxurious 2 Story 1100 sq ft w/view of Santana Row,Entire home/apt,169,2,315
Private room private bath in NEW house,Private room,36,30,4
Exquisite DT unit walk to bus stops,Entire home/apt,148,31,10
Large Comfortable Exec. 3 BR House,Entire home/apt,299,1,44
HomeyCozy Room Los Gatos Home,Private room,85,1,11
Cozy Bedroom (Perfect for Interns),Private room,50,14,24
The Studio at Rose Manor 5 mins to SJC Airport,Entire home/apt,114,7,111
3 BDRM Exec Home in Rivermark,Entire home/apt,388,2,120
BRAND NEW! ALL 5 *Star* Reviews Better Than Hotel!,Private room,90,2,107
HackerHome - Downtown Mountain View: Caltrain 1,Shared room,31,30,8
Gorgeous  comfortable two bedroom Suite,Entire home/apt,254,4,217
Studio Cottage in a Lovely Garden,Entire home/apt,95,3,281
Cute & clean violet room,Private room,40,30,141
Private Non-Shared Room w. Washer & Dryer by GOOG,Private room,42,8,14
Charming Ranch House,Entire home/apt,156,60,75
HackerHome - Cupertino: bunk 3,Shared room,29,2,9
Quiet room w/own entrance bathroom micro + fridge,Private room,60,1,178
Eichler House - Private Room 1,Private room,69,3,41
CLEAN COMFORT THOUGHTFUL LOCATION REVIEW SUPERHOST,Private room,110,3,5
williams jewel at stanford  entire place  remodel,Entire home/apt,193,2,13
HackerHome - Mountain View - dwtn 3,Shared room,27,30,16
50's Craftsman in Downtown San Jose,Entire home/apt,100,3,176
#1-San Jose CA Silicon Valley Private,Entire home/apt,80,4,156
Bedroom in Beautiful Remodeled Home,Private room,69,7,2
WillowGlen-Private Studio w/Outdoor Shower (288SF),Private room,63,7,7
Modern Apt Downtown Mountain View  Walk 2 Caltrain,Entire home/apt,149,30,89
Historic Downtown Mtn View Home,Entire home/apt,425,30,59
Large home w/central AC  near Kaiser/280/Lawrence,Entire home/apt,145,4,3
DT MV 2BR:walk to Peet's & Caltrain,Entire home/apt,135,31,15
Just 2.8 miles from Levi's Stadium!,Entire home/apt,750,1,0
Room -Mountain View  Stanford  Caltrain  HP &Tesla,Private room,55,28,19
Charming Los Gatos Cottage B,Entire home/apt,113,14,35
Rustic Elegance Retreat!,Private room,95,1,150
Designer room in Silicon Valley,Private room,75,5,81
The Bangalore House & Oasis @ SJC,Private room,84,1,11
Luxury Townhouse MV 3BR/4BA,Entire home/apt,350,31,49
Chic Modern One Bedroom Cottage Apt,Entire home/apt,112,1,255
Comfortable room with pool view,Private room,62,1,63
Comfort Style & Location lives here,Entire home/apt,350,5,38
Private room by Linkedin  Stanford  TESLA & GOOGLE,Private room,44,5,10
Mountain View Pied-a-Terre,Entire home/apt,158,6,37
HackerHome - San Jose Dwtn: bunk 4,Shared room,24,2,20
Basic room 4 business travelers on a tight budget,Private room,33,3,41
Tranquil room with private bath close to Stanford,Private room,79,1,316
Charming studio cottage in garden,Private room,75,2,275
PROFESSIONALLY CLEANED EXEC 1BR QUIET AREA WIFI,Entire home/apt,86,2,49
Stay in Comfort Stay in Style,Entire home/apt,525,20,17
The Silver Room,Private room,45,7,17
The Bronze Room,Private room,45,7,11
Sequoia Redwood Garden in Sunnyvale,Private room,48,2,107
Walk to convention center! (#2 of 4 apartments).,Entire home/apt,150,1,140
Los Gatos Studio w private yard and pool!,Entire home/apt,59,29,20
Amazing and comfortable full apt,Entire home/apt,120,300,5
Bright comfortable room,Private room,45,30,101
Fully furnished room in Sunnyvale,Private room,55,2,28
Beautiful room with private bath near Stanford,Private room,79,1,333
Lovely room with shared guest bath,Private room,50,1,6
Quiet Room in Heart of Silicon Valley,Private room,79,25,29
Luxury 3 bedroom Townhouse,Entire home/apt,349,14,6
Quiet room near Stanford,Private room,99,3,55
2 Rooms for the Price of 1!,Private room,76,2,56
Charming Los Gatos Cottage A,Entire home/apt,115,14,33
One mile from apple campus  B&B!,Private room,120,1,0
Nice room in a big house  3 min walk to Boulevard,Private room,120,1,6
Bedroom+ in heart of SILICON Valley,Private room,52,14,1
The Platinum Room,Private room,104,7,0
Junior Master Suite with Private Entrance!,Private room,70,180,60
Adorable Home All The Amenities 3/2 Evergreen area,Entire home/apt,200,3,106
Spacious house 3 BR  2.5 bath +pool prime location,Entire home/apt,129,30,19
2 bed rooms Mobile Home near Stanford,Shared room,34,1,91
Nice  Clean  Cozy Room,Private room,45,2,33
Iris House:  Sky room in dwntn Palo Alto/Stanford,Private room,90,30,121
Studio Apt. 2 Blocks from Main Intersection of LG,Entire home/apt,125,1,25
Cupertino/Monta-Vista Spacious & Modern Guesthouse,Entire home/apt,120,7,42
Walk Downtown  Private Entrance + Ensuite Bathroom,Entire home/apt,76,5,48
硅谷中心独立带卫生间客房,Private room,65,1,19
SUPER BOWL room&bath + ride to/fr,Private room,900,2,1
Private Room near Stanford University & TESLA,Private room,53,28,6
2BR 1BA walk to Willow Glen dining  Silicon Valley,Private room,160,1,72
3BR 2BA walk to Willow Glen dining  Silicon Valley,Private room,299,2,23
2 BR/2 BA Downtown Palo Alto near Stanford,Entire home/apt,200,6,144
Second Floor Private Bedroom II,Private room,90,3,22
Charming fully furnished studio cottage,Entire home/apt,220,14,0
Elegant Cozy Palo Alto Suite,Entire home/apt,135,3,307
Independent and Contract Employees,Private room,67,4,69
Contract Workers Welcomed!,Private room,61,4,69
Private room w/full bed,Private room,43,30,43
*Cozy Home + Office* + Fiber Internet by Main St,Entire home/apt,79,3,170
Single family home near Stanford  G@@gle  F@ceb@@k,Entire home/apt,500,2,100
Beautiful private room and bathroom,Private room,110,6,113
Small guest room w/private bathroom,Private room,52,1,113
Private Sunny Studio - Close to G*ogle  Downtown,Entire home/apt,75,2,64
Spacious modern bedroom - Palo Alto,Private room,110,1,97
Lovely Almaden Home: discounts for fire evacuees,Entire home/apt,1538,4,36
The Perfect Place to Catch Your Zs!,Private room,78,1,21
Walk to Downtown Mountain View,Private room,80,2,140
Luxurious  and quiet atmosphere.,Private room,64,1,211
HUGE  7B/4b House+  Office/Baby Room,Entire home/apt,824,2,174
Spanish Charmer.  Japan-convention!,Entire home/apt,350,3,17
Work or Play in Deluxe Santa Clara Executive Home with Pool,Entire home/apt,425,3,96
Silicon Valley Room | Convenient and Cozy!,Private room,60,28,28
Zen Cul-de-Sac Private Room,Private room,55,31,32
Hillside Retreat 5 minutes from 280,Entire home/apt,92,28,8
Private Room and Private Bath Room,Private room,105,1,2
Modern Bedroom in Silicon Valley,Private room,100,31,35
EXECUTIVE SUITE NEAR APPLE HQ (PRIVATE ENTRANCE),Entire home/apt,90,3,159
Private Room & Private bathoom,Private room,62,1,111
Serene Home☺Hardwood☕Walk to Target🚶Long Term🌎,Entire home/apt,159,3,26
room #2 near Santa Clara Convention,Private room,44,1,164
Gold Room,Private room,55,7,4
Silicon Valley Room | The Heart of Silicon Valley,Private room,60,28,12
Big Private Room with Attached Bath,Private room,90,1,18
Furnished room with bath,Private room,50,1,80
(1) Cozy Private Bedroom in Mt View! Clean & Safe!,Private room,62,14,30
Private Suite in Quaint Victorian Santa Clara  CA,Private room,120,1,23
(2) Cozy Private Bedroom in Mt View! Clean & Safe,Private room,62,14,30
Room 1 by Santa Clara Convention CA,Private room,43,1,107
The Groove Pad,Private room,180,2,23
Private Room near San Jose Downtown,Private room,150,1,0
Santana Row Condo #2 Super Host  Silicon Valley SJ,Entire home/apt,169,28,42
Cozy sunny room San Jose Campbell,Private room,49,1,13
Cozy Private Room w/Bath Nestled in Redwood Trees,Private room,125,1,0
Charming Willow Glen Home with Everything,Entire home/apt,105,30,42
Mariposa Studio in Mountain View,Entire home/apt,93,2,377
Private Room close to transport & shopping,Private room,68,1,79
A private room - Discount for G*O*O*G*L*E,Private room,50,21,18
Location! Location ! Heart of Sunnyvale -Blue Room,Private room,39,25,22
King 550 Sq/Ft Bedroom & Queen  Custom Home Views,Private room,100,30,19
1B1B Palo Alto studio next to Stanford（斯坦福附近）,Entire home/apt,148,3,151
Palo Alto- walk to town -Charming 4 bedroom home,Entire home/apt,471,3,16
San Jose  room #1,Private room,40,2,43
welcome to center of Silicon Valley,Private room,74,2,36
Escape to Beautiful Los Gatos Hillside Home  Views,Entire home/apt,629,7,22
Beautiful living a garden home in Sunnyvale,Private room,39,28,18
Vegan Sculpture Garden ofSunnyvale1,Private room,58,1,205
The Garden Studio~Willow Glen,Entire home/apt,99,30,88
PaloAlto Garden Private Entry,Private room,65,6,27
Private Bedroom & Bath  Large desk  secure  Quiet,Private room,44,40,97
Cozy one Bedroom with / Bathroom For Females,Private room,65,1,67
The Garden Loft~Newly Remodeled,Entire home/apt,169,7,38
Cupertino Area Suite w 2 Bedrooms Sleeps 4,Private room,125,2,16
Near Downtown Victorian with style,Private room,74,1,175
Comfy bed in shared room near De Anza & Apple,Shared room,30,30,36
Terrific downtown Palo Alto location near Stanford,Entire home/apt,175,6,68
Fantastic 3 bed/1.5 bath townhouse!,Entire home/apt,198,60,8
Gorgeous Suite with kitchenette,Private room,60,5,71
Master bedroom with private bath,Private room,50,1,28
A cozy place to call home,Private room,79,2,2
Charming room near Stanford,Private room,82,3,149
Charming Hidden Cottage,Entire home/apt,97,1,415
TP: Perfect Spot By Levi's  SAP  Convention Ctrs,Entire home/apt,279,3,47
Adorable room near Stanford,Private room,68,3,157
Classic cottage,Entire home/apt,275,2,134
Charming San Jose Park View Home!,Entire home/apt,220,3,4
Single room in silicon valley,Private room,39,1,50
Queen BD+own bath+walk to Castro!,Private room,70,31,154
Private Room - Shared Bath with one guest,Private room,60,1,1
A sunny room  full bed  convenient location,Private room,55,2,46
Stock the Wine Fridge at a Chic Loft on Vibrant Santana Row,Entire home/apt,159,2,196
Cozy furnished private room in Silicon Valley,Private room,47,2,20
Beautiful 3BD in Shasta Hanchett,Entire home/apt,107,2,51
Downtown Los Gatos Bungalow,Entire home/apt,149,7,29
Edison's House @Stanford - Bunk A1,Shared room,40,4,18
Superbowl - Willow Glen Craftsman,Entire home/apt,145,3,0
Berryessa Room Near Cropley VTA station,Private room,45,28,7
Private room with full size bed,Private room,63,2,27
Studio+yard  Kitchen  Laundry  Pet friendly,Entire home/apt,102,1,23
Edison's House Private Bed&Bathroom,Private room,75,3,7
ROOM IN  BEAUT.  CONDO WITH/SWIM. POOL  PRIME LOC,Private room,115,12,0
Private Suite with Kitchenette,Private room,59,4,66
Beautiful 1 Bedroom near Downtown  31 Day Min,Entire home/apt,188,31,62
HackerHome - San Jose Dwtn: bunk 1,Shared room,29,2,21
HackerHome - San Jose Dwtn: bunk 5,Shared room,25,2,11
Home of engineers in silicon valley,Private room,120,3,6
The Orchard Tiny Home-Experience Tiny Home Living!,Entire home/apt,99,2,149
Master Bedroom -Great Location,Private room,82,2,70
Edison's House @Stanford - Bunk A2,Shared room,40,4,8
MAGNIFICENT 4 BEDS AND 3 FULL BATH,Entire home/apt,3157,3,0
Edison's House @Stanford - Bunk A3,Shared room,40,4,20
Edison's House @Stanford - Bunk A4,Shared room,40,4,18
FULLY-FURNISHED 3BR EICHLER HOME NEAR STANFORD,Entire home/apt,160,26,1
HackerHome - Downtown Mountain View: private room,Private room,65,30,8
HackerHome - Downtown Mountain View: Castro Street,Shared room,29,30,13
HackerHome - Downtown Mountain View: Castro Street,Shared room,35,30,7
Master Bedroom in Lively Home,Private room,77,1,13
Super Bowl Weekend at Santana Row!,Private room,1000,1,0
Private Studio with Private Entrance,Private room,76,1,169
HackerHome - Sunnyvale Plug & Play,Shared room,35,30,4
Peaceful & Bright Los Gatos Home,Entire home/apt,350,5,8
Fig Tree Cabin,Entire home/apt,244,1,115
Queensize Bed Private Bedoom w/ Hallway Bathroom),Private room,80,30,28
 Immaculate Executive Cottage ,Entire home/apt,215,6,47
Attic room - Discount for G*O*O*G*L*E,Private room,50,21,14
HackerHome - Downtown Mountain View: Castro Street,Shared room,35,30,15
HackerHome - Sunnyvale Plug & Play3,Shared room,29,30,3
Private Cottage - Pets Welcome,Entire home/apt,100,1,5
Winchester Gates Cottage,Entire home/apt,149,2,123
Beautiful 2 BR Retreat in Silicon Valley,Private room,89,2,104
Walk to G-bus  Downtown  Peets & public transport,Entire home/apt,95,31,17
Sunny  Spacious  Bedroom...Walk to SJC!,Private room,83,1,165
Bright Charming House in the Heart of Palo Alto,Entire home/apt,391,5,32
1BR/1BA close to Silicon Valley,Entire home/apt,95,1,130
Campbell Cottage,Entire home/apt,125,3,6
Wonderful  personal 2BD w/own BA!,Private room,75,7,6
543 #B 1bdroom/1bath/1crprt furnish,Entire home/apt,105,7,31
Private room/bath in family house,Private room,100,2,24
Charming 2BR in Palo Alto,Entire home/apt,300,28,173
West San Jose Condo-Available through end of 2020,Entire home/apt,100,7,26
Large Apple condo upscale,Entire home/apt,175,30,2
Master bedroom with private bathrm,Private room,60,2,32
quite  nice  clean private bedroom,Private room,55,1,34
Walk to convention center! (#3 of 4 apartments).,Entire home/apt,150,1,129
Private Cottage in Cupertino,Entire home/apt,139,3,131
Cozy quite private room facing yard,Private room,45,1,28
Private nicely decorated studio,Entire home/apt,95,2,174
Your East Foothills Private Oasis,Entire home/apt,70,5,110
Private rooms in San Jose,Private room,78,1,7
Palo Alto Downtown  1-Bedroom near Stanford,Entire home/apt,148,4,82
1 BDR in Los Gatos,Private room,60,1,61
Bright room in a convenience place,Private room,49,2,57
Hills view,Private room,175,2,0
Cute cozy cottage in downtown S.J.,Entire home/apt,89,4,43
C -San Jose/Campbell - 2 bdrm Newly Remodeled AptC,Entire home/apt,99,2,237
