name,room_type,price,minimum_nights,number_of_reviews
Luxury Beachfront Santa Monica Home,Entire home/apt,900,31,0
👨‍👩‍👧‍👦Home Away from 🏡Home🛋️ furnished🛏 Sleeps 4 🌠🌠🌠🌠🌠,Entire home/apt,125,3,23
Spacious Soothing Hillside Hideaway Views+Zen Vibe,Entire home/apt,275,30,3
Arrival Haven; Home Away From Home,Private room,75,31,30
Nice room for a nice price,Private room,48,30,12
Arts District Private Room 212,Private room,46,2,84
Heart of Hollywood- The Original,Entire home/apt,130,32,100
Perfect Bedroom in Nice House with lovely pets!,Private room,45,2,71
Motel rm $390 week wifi micro/fridg,Private room,54,1,213
Cute Home in Mount Washington,Private room,59,30,23
Silver Lake Cottage Oasis- Private Terrace- Thirty Night Min,Entire home/apt,135,30,148
Motel Rm $390 week   Free wifi /ac/micro/fridge,Private room,54,1,170
Private Silverlake Guesthouse,Entire home/apt,150,30,263
3 Bed Designer House - Fire Pit Lounge & Hot Tub,Entire home/apt,275,4,138
Malibu Ocean View Rooms for Rent 3,Private room,350,2,148
One Bedroom in Venice/MarinadelRey,Private room,100,2,3
garden single studio apartment,Entire home/apt,60,7,12
Guest House - Nightly or Weekly,Entire home/apt,110,5,114
Spanish Bungalow Guest House LA CA. 30 plus nights,Entire home/apt,75,30,137
Private Guest House -With Separate Entrance/Exit,Entire home/apt,109,30,307
Cool Pad Under the Hollywood Sign,Entire home/apt,100,31,180
studio,Private room,99,1,6
Beverly Hills Large 1-Bdr Near Everything,Entire home/apt,141,3,107
Ocean View Studio/ 2 beds/ AMAZING!,Hotel room,189,30,146
Cheerful Beverly Hills Apartment,Entire home/apt,135,31,142
Luxury 3 Level Townhouse w/ Loft BR,Private room,42,30,0
Beautiful Venice Beach Home Oasis,Entire home/apt,125,2,589
Echo Park/Silverlake-Private!!!,Private room,94,2,124
SHARE - Private/Charming/Furnished Bungalow,Private room,71,30,0
SHARE-Private bedroom in Charming 2 Bdrm Bungalow,Private room,50,30,6
Find Peace at an Urban Oasis with Floor-to-Ceiling Glass,Entire home/apt,417,30,23
Tranquil Artist Retreat w/ Patio,Entire home/apt,78,30,7
VIEWS! HOLLYWOOD SIGN - DOWNTOWN #1,Private room,131,1,107
Italian-Style Hillside Retreat with Tranquil Gardens,Entire home/apt,395,3,47
Tranquil Guesthouse Oasis with a Hot Tub,Entire home/apt,135,1,554
furnished one bedroom,Entire home/apt,85,31,38
Hollywood Bungalow/Pool/GuestHouse,Entire home/apt,421,31,10
L.A. Lifestyle--like you live here,Private room,89,30,597
Private bedroom with great reviews,Private room,70,30,136
Melrose Place  4 miles UCLA  8 miles USC  West LA,Private room,55,30,7
Large and Lovely Bedroom in a Craftsman Home,Private room,49,4,28
Feel Like Home  in a 700 Sf. of Open Space Guesthouse  with Weekly Maid Service.,Entire home/apt,109,2,121
Sunny Room in house nr Long Beach,Private room,57,1,38
Arrival Haven II  The Artist Studio,Private room,75,31,17
BECAUSE REVIEWS DON'T LIE! Your 420 Friendly Stay!,Entire home/apt,92,2,612
modern minimalist *city views*patio,Entire home/apt,125,31,286
Guest Quarters @ the Hollywood Sign,Entire home/apt,110,3,483
Cozy secluded Guesthouse in Garden,Entire home/apt,119,30,181
Hollywood Hills 1BR oasis *** 1 MONTH MINIMUM ***,Entire home/apt,90,31,110
cozy furnished studio,Entire home/apt,80,31,26
Motel Rm for rent  Free Wifi and Parking $390 Week,Private room,54,1,224
Privacy is yours. Private Room Private Bath,Private room,63,30,70
Mid Century 4+3 Ranch- Near Malibu Beach/Calabasas,Entire home/apt,379,30,129
Charming Centrally Located Private Room/Bath,Private room,95,30,21
Tujunga Canyon Bungalow,Entire home/apt,90,30,25
Vintage and private - walk to Sunset & Views,Entire home/apt,125,30,264
GoodVibeStudio+Venice Bch+LAX+Bikes,Entire home/apt,104,4,439
Vintage Charming Guest House,Entire home/apt,105,180,1
Good Vibrations Home+Beach+Bikes!!,Entire home/apt,315,7,3
Ocean Views on Ocean Avenue!,Hotel room,145,30,187
Gorgeous 1.5 bed apt. in Echo Park,Entire home/apt,60,30,19
Private room in a cozy creative home,Private room,59,2,26
Motel Rm 2beds/micro/fridge/AC/wifi,Private room,75,1,79
Charming Spanish Home by the Beach,Entire home/apt,550,330,18
Peaceful Private Suite in Gorgeous Penthouse,Private room,75,30,14
Lovely Echo Park Studio,Entire home/apt,100,30,217
SUPER COZY Mid Century LA House with city view.,Entire home/apt,169,30,262
Stand Alone Studio Cottage Retreat,Entire home/apt,66,5,367
Silver Lake Cottage (Los Angeles 90026),Entire home/apt,94,30,190
2 Room Poolside Guesthouse +bikes,Entire home/apt,45,1,752
AMAZING PRICE  HUGE  TOWNHOUSE IN NOHO,Private room,46,30,17
Cali  Cozy  Rustic Log Cabin Feel,Private room,80,30,12
Executive 1 Bedroom Suite-LUXURY!!!,Entire home/apt,175,30,26
Motel Rm $390 wk /free wifi and parking,Private room,54,1,56
Updated Mid-Century Property by Angeles National Forest,Entire home/apt,172,3,19
BEVERLY HILLS APT,Entire home/apt,110,3,47
Cypress in Quiet Canyon: Gourmet Kitchen  W/D  Prk,Entire home/apt,90,28,10
Pvt. Home Available,Private room,75,1,305
Santa Monica Beach Suite 5,Entire home/apt,86,1,237
sweet little apt,Entire home/apt,110,30,78
Spectacular Home With Breath Taking View,Entire home/apt,1139,31,243
The Creative Suite in Topanga Cyn,Entire home/apt,95,1,321
Arts District Private Room 226,Private room,42,2,90
Sage in Quiet Canyon with 2 Furnished Patios,Entire home/apt,146,28,20
Santa Monica/Brentwood Guest House,Entire home/apt,125,31,520
The Garden of Edenhurst Guest House,Entire home/apt,89,30,91
Cozy room1; Silverlake  Los Angeles,Private room,120,30,82
Beautiful 2 BEDROOMS 1 BATH  IN NORTH HOLLYWOOD,Entire home/apt,185,30,62
CHARMING MASTER STUDIO  W/JACUZZI TUB  IN NOHO,Entire home/apt,75,2,212
Huge 2BR:Walk to All -Grove/CBS S.D,Entire home/apt,90,30,92
Charming duplex steps to beach!,Entire home/apt,150,90,1
Beautiful Venice Beach Canal house,Entire home/apt,325,30,61
Topanga Butterfly Garden Tiny House,Entire home/apt,90,6,100
Topanga Mountain Wonderland Cottage,Entire home/apt,127,1,367
Japanese Teahouse in Topanga,Entire home/apt,138,1,180
Arts District Private Room 234,Private room,45,1,50
Comfy Large 2 Bd 2 Bath Parking Pet Friendly,Entire home/apt,165,30,19
VIEWS! HOLLYWOOD SIGN - DOWNTOWN #2,Private room,119,1,16
Sunny Hollywood - Walk Everywhere!,Private room,89,3,345
Spend your Holidays in Magnificent Malibu,Private room,369,2,1
Maple: Quiet Canyon Condo with 2 Garden Patios,Entire home/apt,195,5,21
Charming Spanish Style Beach Home,Entire home/apt,304,4,4
Groovy Hidden Hollywood Hills Pad,Entire home/apt,160,30,19
Malibu Charming  Cozy Home Studio in Nature,Entire home/apt,195,2,43
Huge and rare 2br duplex in Santa Monica,Entire home/apt,150,29,16
Sunny  spacious apartment with deck,Entire home/apt,130,30,33
Boho Chic Flat..Steps to Beach!,Entire home/apt,125,30,30
Lovely Private rm in Home to FEMALE (Red Room),Private room,75,30,11
Private Room in Home to FEMALE  pls (Purple Room),Private room,75,30,9
Malibu Pacific Ocean View Room 1,Private room,270,2,163
Guest Room in Echo Park Townhouse with views,Private room,45,30,39
Gorgeous Spanish/Modern Guesthouse,Entire home/apt,100,31,81
Large 1 BR Culver City Peaceful Getaway!,Entire home/apt,59,30,23
Little villa Apartment,Entire home/apt,97,30,58
Hillside Apartment in Silverlake (Sunset Junction),Entire home/apt,133,30,131
Stylish Bungalow House- In TheTrendy Melrose Area.,Entire home/apt,70,31,20
great top floor condo,Entire home/apt,120,30,3
Hollywood & Hiking  sleeps 2  31 day minimum,Entire home/apt,115,31,91
3br 3ba townhome near Beverly Hills,Entire home/apt,340,31,14
Master Bedroom in Santa Monica Townhome,Private room,68,2,308
Share our Paradise:  Large Studio,Private room,85,30,66
Guest House: North Hollywood/Universal,Entire home/apt,99,30,157
Beautiful Silverlake 2BR Craftsman- 30 Night Min,Entire home/apt,170,30,89
Silver Lake-Craftsman 1BR w deck & views 30 nt min,Entire home/apt,135,30,64
Lakewood California Guest Suite,Private room,65,2,143
1930's Hollywood Charm - 1 Bedroom & Den & Garden,Entire home/apt,105,33,3
Little House in North Hollywood,Entire home/apt,75,30,216
MARINA BEACH BUNGALOWS,Entire home/apt,168,30,230
Hollywood-Mid-Wilshire-Beverly Apt. at CBS-TV City,Entire home/apt,66,30,74
GEORGEOUS CANYON BEACH GUESTHOUSE,Entire home/apt,147,2,38
Beautiful Ocean Front Beach House D,Entire home/apt,980,7,222
Wilshire Center (Vermont/Wilshire),Private room,62,30,30
Walk to Venice Beach from Luxury Home,Entire home/apt,742,3,52
Picturesque port town awaits you !,Private room,38,31,120
Retreat to Romantic Pasadena Adj.,Entire home/apt,99,7,206
Large luxury apt. w/ pool  etc.,Private room,65,30,1
Gorgeous House in Century City,Private room,92,84,124
322 Lux 1Bedrm Loft Nr UCLA &Buses On Westwood Bl,Entire home/apt,88,30,40
East Hollywood!,Entire home/apt,60,30,12
Historic Home block to Beach,Private room,125,5,8
Sunny King Bedroom Tropical Decor,Private room,66,1,41
1 BR in Glendale... Adams Hill,Entire home/apt,290,1,0
Venice Walk Street Casita  Girl ,Entire home/apt,279,31,168
Venice Walk Street Modern 2BR House,Entire home/apt,899,30,101
Topanga Mtn Guest House Detached,Entire home/apt,124,30,209
One Private Room in Studio City  CA,Private room,200,30,0
House + Garage 2 Bed 2 Bath near Carson & Lakewood,Entire home/apt,237,6,11
Zen Cottage in Del Rey/Silicon Beach,Entire home/apt,130,31,70
Private Bd & Ba - Beautiful Santa Monica Mountains,Private room,66,3,81
Echo Park 1.br Studio,Entire home/apt,75,33,16
Relaxing Oasis,Private room,70,30,159
Charming 2 Bedrooms 2 Baths Villa Patio BBQ Garage,Entire home/apt,261,5,21
Tranquil and Contemporary Secluded Guest Suite in Venice  Ca,Entire home/apt,155,2,429
Large 1-Bedroom Pool House in Great Location,Entire home/apt,135,30,119
The Oasis in Beverly Hills.,Entire home/apt,899,3,153
Classic Central Hollywood Gem,Entire home/apt,144,6,21
Lovely Hollywd Apt-w/ porch&garden,Entire home/apt,169,6,26
Studio apt Great Silver Lake loc.,Entire home/apt,67,31,16
Modern Silverlake one bedroom,Entire home/apt,125,30,0
Truly Amazing Charming Townhome,Entire home/apt,180,30,37
Panoramic View and Pool  Chic Hollywood Bungalow,Entire home/apt,590,9,51
Beverly Hills/BevCenter/Cedars/RodeoDr/W Hollywood,Entire home/apt,235,30,55
Comfy Apartment near The Rose Bowl,Entire home/apt,65,30,57
Silver Lake Studio  Central loc.,Entire home/apt,68,31,17
Historic Craftsman Home in Pasadena,Entire home/apt,500,3,3
Cozy Private Bedroom with Balcony  Creative Space,Private room,99,2,18
 The Victorian at Adobe Horse Ranch,Private room,68,1,124
Mid-Century Guesthouse in Gorgeous Neighborhood,Entire home/apt,90,2,140
Hollywood Bungalow,Private room,67,30,4
Creative Zen Retreat. Enjoy  Create  Relax. Reconnect.,Entire home/apt,221,3,256
Charming Palisades Home by Beach  Parks & Shops,Entire home/apt,166,31,28
Hermosa Beach House- Live Like a Local,Entire home/apt,250,30,159
BEACH HOUSE- VACATION RENTAL !,Entire home/apt,225,4,110
Walk to Redondo Beach Pier & beach2,Private room,77,30,36
Venice Retreat Designer Poolhouse,Entire home/apt,121,4,170
Beautiful Home California Heights,Entire home/apt,180,2,5
2BR/2BA Private LA Home - Pet OK,Entire home/apt,184,7,24
Venice Beach Mermaid Cottage+75ft from beach!,Entire home/apt,189,30,52
Cozy  Beach Pad in Venice Beach,Entire home/apt,126,30,23
Sunny Gem,Private room,118,30,0
Stylish Hollywood Loft with Views!,Entire home/apt,116,1,580
sober living/transitional housing,Shared room,36,360,0
Burbank - Nr Disney & Warner Studios,Private room,105,2,51
Silver Lake Studio- Central Loc.,Entire home/apt,67,31,20
Romantic Escape in Silverlake,Entire home/apt,126,3,429
Home on PRIVATE BEACH in Malibu; no public access,Entire home/apt,1443,2,69
Monthly Dorms at Gramercy Place,Shared room,35,30,76
STUDENT HOUSING---month to month at Gramercy Place,Shared room,40,30,36
Beautiful private room+ bath+a new nice queen bed.,Private room,65,2,151
Monthly Dorms at Gramercy Place!,Shared room,35,30,19
930 Welcomed New travels,Entire home/apt,79,3,61
The Harper Suite,Entire home/apt,185,30,7
Urban Farm Art Studio,Entire home/apt,114,30,110
Beachside Bungalow- steps 2 Beach!,Private room,119,30,2
Boho ECO healing retreat  1 block to Beach,Entire home/apt,354,30,58
Relaxing Retreat with  5G WiFi  Parking  and Calm,Entire home/apt,155,1,290
Private Master Bedroom in West Los Angeles,Private room,70,30,4
Bright Urban Efficiency Apt + Large Patio,Entire home/apt,106,31,22
Private Rooms---1st month discount!,Private room,65,30,31
Gramercy Place---monthly dorms,Shared room,35,30,150
Student Housing---month to month at Gramercy Place,Shared room,40,30,10
Private Room---month to month at Gramercy Place!,Private room,65,30,20
GRAMERCY PLACE! Dorms available.,Shared room,35,30,48
Interns love Gramercy Place!,Shared room,35,30,45
Coolest Bedroom 2 Miles To The Sea,Private room,50,30,134
PRIVATE Central Guesthouse - LOVELY,Entire home/apt,95,3,404
Silver Lake Guesthouse,Entire home/apt,125,30,114
Gramercy Place Dorm Rooms,Shared room,35,30,14
Dorm Rooms Monthly at Gramercy Place!,Shared room,35,31,20
★$Million★ 180 view jacuzzi walk,Private room,69,30,5
Your Home Away from Home,Entire home/apt,150,3,21
2br Cottage in LA,Entire home/apt,185,3,140
Fabulous Summer LA Vacation - 2 beds/2 baths,Private room,120,30,95
Perfect 3BR Beach House  Great Deal,Entire home/apt,147,30,9
Centrally located Los Angeles Apt.,Entire home/apt,118,30,151
Charming Silver Lake Bungalow,Entire home/apt,175,30,13
Vintage 1956 Trailer  Pinky ,Entire home/apt,360,1,7
Beautiful  Clean Central & Comfy,Private room,64,30,17
Room with en suite bathroom,Private room,110,30,183
Beautiful Large Townhouse In NoHo Arts District,Private room,59,30,0
Grove  LACMA  Fairfax Best Location,Entire home/apt,308,30,5
Culver City Art District Flat,Entire home/apt,150,3,33
1926 Santa Monica Mediterranean,Entire home/apt,1100,30,1
The Garden of Edenhurst in Atwater,Entire home/apt,170,14,7
Urban Farm Art Studio 2,Entire home/apt,114,30,42
Rocking Hollywood Loft: guest BR,Private room,69,2,104
Primo!!! Close to everything!!!,Entire home/apt,89,30,32
Charming  Bright and Quiet Studio Apartment Near the Beach,Entire home/apt,135,31,53
Silver Lake Designer Loft,Entire home/apt,240,30,44
**Sanitized** SAFE Larchmont Village Studio,Entire home/apt,125,1,67
Guest house Villa/Vine-covered  - LA walk to beach,Entire home/apt,97,2,317
BEAUTIFUL LA 2 BED 2 Btrm JUNE 22- SEPT 15 2019,Private room,67,30,7
On the BEACH  in Belmont Shore,Private room,106,2,122
REDUCED MODERN ECO GUEST HOUSE  walk to the Beach.,Entire home/apt,145,31,55
Bigger Little Villa,Entire home/apt,130,30,84
Luxury 1br Apt on Sunset Strip,Entire home/apt,129,7,22
Harp House  Quiet Garden & Breakfast,Private room,78,2,50
1. Cozy + Clean Private room nr LAX,Private room,55,3,101
Hillside Retreat - laundry/ parking/ Elysian park,Entire home/apt,171,30,52
Newly Remodeled Centrally Located Artistic Home,Private room,95,30,7
Malibu Beachfront Three Bedroom Bungalow,Entire home/apt,593,2,71
Echo Park Guest House with Garden,Entire home/apt,100,30,47
West SUNSET STRIP - West Hollywood. Urban Oasis!,Private room,75,1,445
West Hollywood Dream Retreat,Entire home/apt,125,30,4
Room for rent!,Private room,100,1,68
Ocean view 2BR/2BA Cottage with garage parking,Entire home/apt,319,30,8
Echo Park private cabin best area,Entire home/apt,69,31,14
LA  Hollywood Blue Room Long Term Only,Private room,150,32,27
Amazing Silverlake home with VIEWS,Entire home/apt,343,6,28
2BR Los Feliz Stylish Condo,Entire home/apt,120,30,7
Share my home with a private room and bath!,Private room,99,3,230
2br/2bath - 1200ft² - Mid-Wilshire,Entire home/apt,175,30,2
4bd Amazing in the Heart of Hollywood. Perfect!,Entire home/apt,416,2,170
Topanga Secret Cottage,Entire home/apt,255,2,95
Beautiful Serene Guesthouse,Entire home/apt,193,1,281
Historical Arts District,Private room,58,30,272
Private Guest House Netflix/ Exec/ Monthly Rates A,Entire home/apt,135,5,70
LUXURY MODERN GETTY 1 HOUSE walk to Beach!,Private room,525,3,47
Rodeo Drive Studio with Pool and Private Garden,Entire home/apt,185,14,82
Guest house with kitchen & bathroom,Entire home/apt,85,2,291
Gramercy Place-month to month dorms,Shared room,35,30,38
Luxury Seaside Studio   Pool,Entire home/apt,141,1,502
Urban Farm Gardener's Studio,Entire home/apt,114,30,8
Downstairs Room in a beautiful house with pool,Private room,70,25,6
Woodland Hills / You are the *Star*,Entire home/apt,79,3,118
Gramercy Place-month to month dorms,Shared room,35,30,27
Gramercy Place--dorm rooms available. Great Price!,Shared room,35,30,30
WALK EVERYWHERE  FREE BREAKFAST!,Private room,89,30,31
Stylish Guest Suite Available,Entire home/apt,85,90,0
Stunning Modern Home Mulholland Dr with Sauna,Entire home/apt,695,4,148
Private  safe  gated 3 acre home,Private room,55,1,20
Bdrm avail in cute 2BR - Silverlake,Private room,55,30,4
Charming Silverlake/Echopark Cabin,Entire home/apt,130,30,471
Luxury Apt Suite【Double beds private bathroom】,Private room,56,2,13
LASpacious Mod Sundec SpecialOFFER,Private room,75,180,0
Silver Lake - Apartment with VIEWS!,Entire home/apt,236,7,10
Beautiful VIEW - Rent 1 BR in Modern 2 BR,Private room,71,3,3
Broad Beach Cape Cod,Entire home/apt,5000,3,4
Sweet  Quirky & Artistic Venice Cottage,Entire home/apt,150,61,65
★Big bedroom★ in custom hills home,Private room,68,30,7
spacious Silverlake 1920's w/views,Entire home/apt,150,30,3
Hollywood Retreat-Central-Walkable,Entire home/apt,135,30,16
COMFY CASITA IN BELMONT HEIGHTS,Entire home/apt,125,4,60
Beautiful Water Adjacent Home!!!,Private room,125,1,21
3 Blocks to Cedars Sinai-Best Neighborhood in town,Private room,78,2,40
Quaint Cabin in Topanga Mtn Village,Entire home/apt,65,1,132
available room in nice condo,Private room,100,1,0
Hacienda Hideaway-Topanga Cyn View,Entire home/apt,94,1,546
Pvt. Euro-Suite/1920's Bungalow,Private room,76,2,55
Romantic Europe in the Trees -Tree House Retreat,Entire home/apt,350,10,115
Dee's B n B-Chateau-Private Room #2,Private room,45,30,24
Bev.Hills Guest House/Rodeo Dr/Cedars/Pool!☀️ UCLA,Entire home/apt,300,7,66
Central Hollywood apt great space!,Private room,42,30,24
Hollywood Retreat-Balcony+City View,Entire home/apt,174,6,37
The Common Studio  Venice Beach  CA,Entire home/apt,118,3,111
Spacious Downtown LA Designer Loft,Entire home/apt,125,3,57
Cozy Private room In Hollywood!,Private room,85,1,32
Long term by Universal  Disney & WB Studios  NYFA,Private room,55,30,22
Cozy Foothill Retreat and Breakfast,Private room,88,2,243
LARGE Manhattan Beach Casita In Silicon Beach,Entire home/apt,111,45,10
TOTALLY PRIVATE MINI-STUDIO & PATIO!,Entire home/apt,76,3,222
Marina del Rey & Venice  Beach is so close!,Private room,93,30,336
Bungalow Style 3 bedroom,Entire home/apt,339,30,50
Beautiful bedroom-steps to the sea,Private room,115,2,8
Hollywood Hills Sanctuary,Private room,99,1,275
Enjoy My Comfortable Venice Home!!!,Entire home/apt,180,30,45
❤️Walk to Beach from Peaceful Oasis w Chef Kitchen,Entire home/apt,279,31,483
large 1 bedroom- in beautiful home,Private room,55,7,20
Brentwood Artist Farmhouse,Entire home/apt,550,5,46
Cozy Studio Guest House-SantaMonica,Entire home/apt,125,30,429
1920's Cozy Art Cottage in West Hollywood,Entire home/apt,105,30,12
Arty Venice compound w/huge yard,Entire home/apt,350,30,17
Lovely Private Bedroom in a 2 Bedroom House,Private room,45,21,35
Great Room with Private Bath in Venice +Free Bike,Private room,99,3,107
Unwind at a Tranquil  Quiet Home,Private room,85,30,154
En Vogue Modern Loft DTLA  Arts District,Entire home/apt,166,30,12
Lovely Santa Monica Condo,Entire home/apt,148,31,13
Stunning views of Los Angeles+Ocean,Entire home/apt,585,5,4
Convenient Cozy LA Apartment,Entire home/apt,62,30,53
Pirates of the Caribbean Getaway,Entire home/apt,176,2,670
Venice Landmark Steps to the Beach,Entire home/apt,180,30,1
Big  bright apt. in Silverlake L.A.,Entire home/apt,99,30,8
Lovely spacious 4BR  walkable area,Entire home/apt,245,1,18
Ocean View Room in Malibu 2,Private room,250,2,207
Safe Clean Private  Nano-Loft  Central w/parking,Entire home/apt,176,1,56
Beverly Hills large two bedrooms,Entire home/apt,150,30,0
Los Angeles  Hollywood / Downtown Z,Private room,50,30,132
Los Angeles  Hollywood / Downtown 2,Private room,45,30,181
Master w/King & Private Bath  Patio/Sofa | VENICE,Private room,143,2,6
Funky-Chic Downtown Loft,Entire home/apt,115,30,160
Work from Home in a Quiet Guesthouse with Garden,Entire home/apt,240,3,315
Beach Oasis! 1 block to the beach!,Entire home/apt,69,1,235
Luxury 2BR 2BA in Prime Location: 813 15th Street,Entire home/apt,169,30,5
SUNNY HOUSE IN STUDIO CITY,Private room,69,2,20
Private Suite in los Feliz home,Private room,88,30,107
furnished renovated studio,Entire home/apt,80,31,31
The Best Location For Tourists!,Private room,96,30,469
MY HOLLYWOOD SPACE RENTAL 15,Private room,65,1,600
Beautiful quiet/ studio/ bath/ garden & bikes B,Entire home/apt,73,2,267
Amazing VIEWS - Silverlake home,Entire home/apt,236,7,9
Charming Designer Home/Private Pool/Guest House,Entire home/apt,471,31,4
Beautiful house in Santa Monica,Entire home/apt,350,3,11
Relax with a View at a Spanish-style Hilltop Home,Entire home/apt,160,2,159
(LOCATION & Luxury),Private room,100,30,1
2. Private room Cozy + Clean nr LAX,Private room,60,3,51
LUXURY 3BR 2.5BA in Best Location on Montana Ave.,Entire home/apt,189,30,1
Huge yard! Washer/ Dryer  Parking  Walk to stores!,Entire home/apt,95,90,58
Luxury 3BR 3BA in Best SM Location on Montana Ave.,Entire home/apt,199,30,3
Quiet place  great location!,Entire home/apt,65,30,4
Venice Garden Paradise Private Room,Private room,84,2,201
Detached Guesthouse with Pool,Private room,95,30,172
House with pool!,Entire home/apt,450,30,11
Sunny Suite in Historic Home Steps from the Beach,Private room,136,3,446
West LA charmer w/pool sleeps 4-6.  HSR19-001168,Entire home/apt,400,30,16
Venice Beach Apt with patio  parking and AC,Entire home/apt,170,5,125
Marina del Rey 3 Bdrm Beach House 3,Entire home/apt,300,30,10
Private Spanish Bungalow -,Entire home/apt,101,30,199
Paradise with a pool,Entire home/apt,450,10,8
1911 VENICE BEACH HOUSE W/GARDEN,Entire home/apt,290,31,15
Charming Venice Beach Cottage on Venice Canals  with Boats,Entire home/apt,266,31,156
ISOLATED FAB  mid century  6 beds VIEW  POOL ,Entire home/apt,881,3,154
The Cottage of Lake Balboa,Entire home/apt,126,2,546
Room with breakfast in Pasadena  CA,Private room,52,3,47
CHARMING 4-BDR CRAFTSMAN CLOSE TO STUDIOS,Entire home/apt,285,30,0
MODERN Luxury Waterfront-ON THE BEACH-MONTH TO MON,Entire home/apt,330,30,0
Silverlake unit with view,Entire home/apt,100,30,59
Beverly HIlls Estate Guesthouse with Pool,Entire home/apt,185,5,16
BEVERLY HILLS LUXURY 4 BED /5 Bath Villa w/ STAFF,Entire home/apt,1357,7,0
Roomy studio in Mar Vista,Entire home/apt,69,30,15
Spacious DESIGNER HOUSE in heart of Venice Beach,Entire home/apt,450,3,55
Studio with Pool & Spa by Venice Beach,Private room,135,2,435
Zen yard  great pool; piano; 3 bedrooms 2.5 baths,Entire home/apt,444,30,46
Beautiful  charming  quiet retreat,Entire home/apt,195,7,64
Luxurious 1BDR/1Bath Bungalow,Private room,250,1,0
Luxurious 1BDR/1.5BATH Bungalow,Entire home/apt,329,30,0
Luxurious 2BDR/2BATH Bungalow,Entire home/apt,489,30,0
Isolate in Paradise! Oceanfront Hot Tub  Subzero!,Entire home/apt,1084,3,131
Bungalow in the sky,Private room,112,2,39
Home in The Heart of Hollywood,Entire home/apt,288,30,2
Home near Hollywood Walk of Fame,Entire home/apt,295,30,6
BEACHY CHIC COTTAGE STEPS TO BEACH,Entire home/apt,234,3,62
Loft for sublet Downtown LA,Entire home/apt,55,1,51
Bird's Nest Redondo Beach,Private room,65,1,318
Great Family Home with Pool,Private room,500,5,2
LA 2-Bedroom Apt. with Location!!!!,Entire home/apt,120,30,105
Prime location in trendy Echo Park,Private room,63,30,17
