name,room_type,price,minimum_nights,number_of_reviews
3703 La Gloria Cottage-by-the-Sea ~ Walk to the Beach and Downtown!,Entire home/apt,219,29,6
3612 Storybook Cottage ~ Updated Vintage Cottage! Walk to Downtown!,Entire home/apt,215,29,3
3602 Seadance ~ Oceanfront  Amazing Views  Mid-Century Modern,Entire home/apt,275,29,3
3263 Villa by the Sea ~ Almost Oceanfront! Walk to Aquarium & Cannery Row!,Entire home/apt,494,29,10
3646 Seashore Retreat ~ Walk to the Beach! Designer Decor!,Entire home/apt,227,29,0
3573 Captain's Castle ~ Stunning Ocean Views! Historic House!,Entire home/apt,686,29,10
3509 Seabreeze ~ Walk to the Beach! Artist's Home! Plush Beds! Designer Décor,Entire home/apt,200,29,2
3554 Otter's Rest ~ Ocean Views  Gourmet Kitchen  Hot Tub  1 Block to the Sea,Entire home/apt,292,29,7
Casa Terraza-Private space in prime location! 0426,Private room,115,2,222
3096 Sanctuary by the Bay ~ Almost Oceanfront! Walk to Aquarium & Cannery Row,Entire home/apt,237,29,9
Entire Flat  quiet  upstairs   2 blocks from ocean,Entire home/apt,89,29,11
3112 Lighthouse Sanctuary ~ Beautiful Spacious Home  Separate Guest Unit,Entire home/apt,312,29,2
Explore Monterey Marine Life from a Pacific Grove House,Entire home/apt,406,14,110
Sunset Inn Pacific Grove,Hotel room,149,1,243
"Pacific Petra Suite
(PG License # 0420)",Entire home/apt,232,1,192
Fairlawn Room - Seven Gables Boutique Hotel,Private room,209,1,36
Bellevue Room - Seven Gables Boutique Hotel,Private room,349,1,2
"Ocean View Cozy Adobe 2 bed/1 bath 
(Lic #0403)",Entire home/apt,204,3,140
3730 Anchors Away ~ Spectacular Oceanfront Location  Steps from Bay and Trail,Entire home/apt,281,29,3
3745 Sea Dream ~ Walk to Ocean  Downtown  Aquarium! Mid-Century Decor,Entire home/apt,324,29,8
3759 Pacific Grove Retreat ~ Walk to Aquarium  Cannery Row and Downtown!,Entire home/apt,165,29,1
Mermaid Crossing,Entire home/apt,526,1,74
Forest Home on 1/4  Acre,Entire home/apt,116,30,88
Rosedale Inn & Suites - King Suite,Hotel room,200,1,31
Rocky Shores Room - Seven Gables Boutique Hotel,Private room,349,1,5
Stevenson Room -Seven Gables Boutique Hotel,Private room,249,1,6
Garden Room - Seven Gables Boutique Hotel,Private room,209,1,28
1/2 Block to Ocean-Jewell Cottage: 2 Bedroom House - Seven Gables Boutique Hotel,Entire home/apt,519,1,7
Mayfair Room - Seven Gables Boutique Hotel,Private room,279,1,2
Sallie’s Cottage,Entire home/apt,368,2,148
360 OCEAN VIEW AND GOLF COURSE LUXURY VILLA: LX14,Entire home/apt,1798,1,1
Tumtum Tree Cottage - Jabberwock Inn,Private room,376,1,2
Welcome to  Ocean Breeze  a Stunning Ocean Front 3 Bedroom 3 Bath House,Entire home/apt,641,3,6
Spectacular Award Winning Ocean Front 2 Bed 2 Bath,Entire home/apt,485,2,105
Very clean short walk to beach and downtown,Private room,97,31,0
3118 Yellow House Main ~ Almost Oceanfront! Walk to Aquarium & Cannery Row!,Entire home/apt,749,29,3
Luxury Condo  Panoramic Views - Monthly Rental,Entire home/apt,650,31,0
Oceanfront Getaway With Aquarium Passes,Entire home/apt,243,29,0
Standard King Room,Hotel room,350,1,14
China Point Room - Seven Gables Boutique Hotel,Private room,249,1,1
Charming Villa in Pacific Grove (sleeps 6),Entire home/apt,195,3,1
Pebble Beach adjacent charm,Private room,450,1,0
Expansive views of Monterey Bay,Entire home/apt,180,29,1
Pacific Grove Free Standing Studio,Entire home/apt,135,30,1
Pine Acres Lodge - Studio,Entire home/apt,147,2,0
Pine Acres Lodge - 1 Bedroom,Entire home/apt,105,2,0
BLOCKS FROM OCEAN -COZY QUEEN-A GETAWAY FOR TWO,Hotel room,81,1,266
WALK TO OCEAN from our Premium KING BED ROOMS,Hotel room,92,1,115
TEENY View of OCEAN-WALK to OCEAN - KING BEDROOM,Hotel room,97,1,60
CROSS Ocean View from Balcony-RELAX-QUEEN BEDROOM,Hotel room,95,1,62
WALK TO OCEAN- Queen bed with BONUS TWIN BED:),Hotel room,102,1,84
Blocks from Ocean - KING BEDROOM SUITE,Hotel room,106,1,52
Ocean Views ROMANTIC QUEEN BEDROOM,Hotel room,115,1,14
AMAZING OCEAN VIEWS - QUEEN  TWIN & LIVING ROOM,Hotel room,134,1,38
WALK TO OCEAN  KING WITH TWO TWINS,Hotel room,122,1,74
Walking Distance to Beach & Monterey Bay,Entire home/apt,169,30,0
Newly renovated beauty blocks from everything,Entire home/apt,250,1,45
4 bedroom condo located blocks from everything,Entire home/apt,486,2,3
3119 Yellow House Guest Suite ~ Almost Oceanfront! Walk to Aquarium & Cannery,Entire home/apt,189,29,0
3747 Bungalow by-the-Sea ~ Charming Home with Garage  Walk to Town & Beach!,Entire home/apt,154,29,0
3760 Pacific Grove Retreat Guest Suite ~ Walk Everywhere Location,Entire home/apt,73,29,0
3779 Sea Otter House ~ Designer Remodel! Bay View!,Entire home/apt,256,29,0
3792 The Lavender House ~ New Nightly Rental! Lovingly Restored Victorian!,Entire home/apt,519,29,3
Beauty blocks from the ocean,Entire home/apt,250,2,20
La Piccola Casa  The Little House    Lic. # 0446,Entire home/apt,328,2,33
Otters Cove/30 Day Rental-2 Aquarium Passes,Entire home/apt,300,30,0
3788 The Seagull's Nest ~ New Nightly Vacation Rental! Walk Downtown  Beach!,Entire home/apt,519,29,0
Newly remodeled Monterey Penninsula home,Entire home/apt,700,3,0
Pacific Grove plaza - C 7,Entire home/apt,200,3,0
New! Historic Victorian Cottage Steps to Ocean!,Entire home/apt,429,7,0
Charming Cottage Near Historic Lover's Point,Entire home/apt,117,30,0
Duplex Historic House Near Ocean,Entire home/apt,632,1,3
3801 Pacific Grove Cottage ~ Charming  Well-Equipped Home Away From Home,Entire home/apt,192,29,0
Unobstructed views of surf and sunsets,Entire home/apt,125,30,0
The Monarch Home -Long Term Rental,Entire home/apt,150,30,3
Queen Bed with Bunk bed,Private room,117,1,10
Butterfly Grove Inn,Hotel room,0,1,0
Monterey Peninsula Inn,Hotel room,0,1,0
Furnished Monthly Rental - Beautiful Pacific Grove,Entire home/apt,84,1,0
Restored Home In Downtown Pacific Grove|Furnished,Entire home/apt,142,1,0
Private Stand-alone Cottages near Ocean & Beach,Private room,242,1,4
Lovers Loft with Ocean View,Private room,245,1,1
Victorian Premier Queen Room near Ocean & Beach,Private room,128,1,55
Two Twin beds in a National Historic Victorian Inn,Private room,146,1,5
Garden Room  Honeymoon Suite  near Lover's Point,Private room,246,1,1
King Suite with partial horizon ocean view,Private room,245,1,0
Lovely Forest Home on One Acre in Pacific Grove,Entire home/apt,125,30,0
Pacific Grove's Charming Compass Rose Cottage,Entire home/apt,150,30,0
Spectacular Views - Walk to Cannery Row and the Aquarium,Entire home/apt,244,30,0
Sweet Polly's Place - 4 Minute Walk to Cannery Row,Entire home/apt,89,30,0
Updated Three bedroom  Pacific Grove home,Entire home/apt,231,30,0
Wonderful Monterey Cottage - Close to everything!,Entire home/apt,156,30,0
Historic “Hadley House” at the beach.,Entire home/apt,125,30,0
Center of the Monterey Peninsula - 30 Day Rental,Entire home/apt,115,30,0
Evans Place-4 Minute Walk to Monterey Bay Aquarium,Entire home/apt,140,30,0
Seagull House with views from Sunrise to Sunset,Entire home/apt,420,2,1
